PlateID	WellLocation	replicateIdNumber	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	PCA10	DistanceScore	pvalue	PercentageMissingPerRecord	microPlateID	XPlate	Well	Compound	Solvent	IRstatut	Category	XsplitColumn	AreaShapeNormalizedMoment00N	AreaShapeNormalizedMoment01N	AreaShapeNormalizedMoment10N	PlatewellN	AreaShapeNormalizedMoment00C	AreaShapeNormalizedMoment01C	AreaShapeNormalizedMoment10C	Wellnumber	Concentration	Raw_AreaShapeAreaN
1	f12	1	SAMPLE	PTACH	0.183229218170758	-0.70115959394366	-0.206572830090491	-1.29502936834546	0.129428540556991	0.0143480531950756	-0.218137258304013	-0.066887833447508	-0.521728946916119	-0.199876107458764	0.878809970266281	0.999190266986317	0	1	Plate01	F12	PTACH	DMSO	+ IR	Compounds	Plate01									1µM	2986.05245901639
1	f13	1	SAMPLE	PTACH	0.0747724163012602	-1.05419520307253	-0.8884412938102	-1.15873480612175	-0.0567578865549916	-1.44946928566238	-0.682828482368189	0.166304467616146	-0.921921773739112	0.247041397230519	1.04595103975986	0.999190266986317	0	1	Plate01	F13	PTACH	DMSO	+ IR	Compounds	Plate01									1µM	2925.79532163743
1	f14	1	SAMPLE	Guanabenz (Acetate)	-0.334734339373115	-0.500633762948428	-1.1740324702049	-1.05916734489229	1.18617509637739	0.163108545247686	-0.507203465199892	0.296120255200338	0.981347253035251	0.247328290898045	0.772895007763931	0.999190266986317	0	1	Plate01	F14	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									10µM	2854
1	f20	1	SAMPLE	Cisapride	0.455740869894751	0.112921201615364	-0.00244297387409463	-1.20856843971365	-0.883682970225982	-0.259601914340549	-0.271673938304482	-1.08678422909768	0.938177796033477	-0.392068882995835	0.998810914707671	0.999190266986317	0	1	Plate01	F20	Cisapride	DMSO	+ IR	Compounds	Plate01									10µM	3305.71676300578
1	g01	1	POSITIVE	DMSO	-2.89636972389082	-2.06652402412842	1.17746679518876	-0.507979984090008	1.84684375055856	-0.82831005928784	-0.0410590544793666	-3.01089213401941	0.231509821283736	0.9265100238219	0.123996229591487	0.999190266986317	0	1	Plate01	G1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2251.66666666667
1	g10	1	SAMPLE	Astemizole	0.0823413106890439	-0.335749862281835	0.104369013725337	-0.512534343359215	-0.214673591774349	0.806182069528575	0.125143297752331	0.640061629830079	1.32624793855868	-0.227703715361774	1.00534039732884	0.999190266986317	0	1	Plate01	G10	Astemizole	DMSO	+ IR	Compounds	Plate01									3µM	3000.10334346505
1	g11	1	SAMPLE	Astemizole	-0.437919392309197	-0.460246065363445	-0.172126516908527	-0.603791690465617	1.1293068183021	-0.179478856507317	-0.310778269998602	0.166965708102699	0.861075177687767	0.33262307031386	0.501869034126834	0.999190266986317	0	1	Plate01	G11	Astemizole	DMSO	+ IR	Compounds	Plate01									3µM	2882.25905292479
1	g12	1	SAMPLE	PTACH	0.12063966063581	-0.0833322958583848	-0.243471007903205	0.114599145202228	-0.397359841332483	-0.499901233638966	-0.323735928793896	-0.873804727112847	0.0227275502591153	-0.108233534896803	0.99919583606965	0.999190266986317	0	1	Plate01	G12	PTACH	DMSO	+ IR	Compounds	Plate01									0.25µM	3247.42355889724
1	g13	1	SAMPLE	PTACH	-0.453042973575546	0.206119148236416	-0.334743911294119	-0.13657662854635	0.0571956697439339	-0.984306521353349	-0.329390005498008	-0.0123016535116772	-1.06985014442722	0.832190871128911	0.923137661665415	0.999190266986317	0	1	Plate01	G13	PTACH	DMSO	+ IR	Compounds	Plate01									0.25µM	3117.078125
1	g17	1	SAMPLE	Procarbazine (Hydrochloride)	-0.186100664503006	0.117340939694377	0.184188982602842	0.157165232269463	-0.360030460801348	-0.469183600615307	-0.659775450073565	-0.466176441243979	0.368321248515951	-0.364001105753798	1.01033270531624	0.999190266986317	0	1	Plate01	G17	Procarbazine (Hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	3296.65449438202
1	g19	1	SAMPLE	6-Thioguanine	1.0904738781326	0.288254058637478	0.232937732800623	-0.610507872446345	0.48590838055638	0.113312215001682	0.15687138346538	-0.757570052345846	0.0214672850186759	-0.0623049746060525	0.958983543083045	0.999190266986317	0	1	Plate01	G19	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									0.25µM	3397.33006535948
1	h01	1	POSITIVE	DMSO	-3.12348160195079	-2.25728420462881	1.32706426640719	-0.872760851642926	0.79307759462994	-0.943837260483628	-0.154096791947846	-1.95094505786118	0.994564322286276	1.56617474777854	0.141472930153208	0.999190266986317	0	1	Plate01	H1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2171.82485875706
1	h02	1	SAMPLE	Dobutamine (hydrochloride)	-0.124834148708503	-0.0430320992438057	0.236904850998412	0.4875359331689	0.212121609825407	-0.48953348181422	0.0393634366445862	-0.494230408161153	0.499971118843527	-0.0623267755423667	0.645016953959077	0.999190266986317	0	1	Plate01	H2	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	3097.33714285714
1	h10	1	SAMPLE	Astemizole	0.548638026577998	0.0317134794389081	0.236922893638497	0.569383676585148	-0.786481348911018	-0.377698829091722	0.246649776389364	-1.51290372964577	0.904201278199618	0.0720222430291227	0.899064601100509	0.999190266986317	0	1	Plate01	H10	Astemizole	DMSO	+ IR	Compounds	Plate01									1µM	3244.48517520216
1	h11	1	SAMPLE	Astemizole	-0.563384740199215	-0.016764445644301	0.625956616141205	0.418729516504393	-1.00088474954313	-0.123439741413939	-0.303569172002281	-0.589827005302802	-0.294235453228118	-0.652701409181058	1.00887853923867	0.999190266986317	0	1	Plate01	H11	Astemizole	DMSO	+ IR	Compounds	Plate01									1µM	3184.24296675192
1	h16	1	SAMPLE	Flunarizine (dihydrochloride)	-2.59407986689391	-1.31437323855841	2.53744496972688	-2.40627566220392	1.06701530036593	4.50752098934984	-1.15154359922278	-1.12420359117303	-0.0540485395223224	1.8630462945589	0.395539490159913	0.999190266986317	0	1	Plate01	H16	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	2234.77777777778
1	h17	1	SAMPLE	Flunarizine (dihydrochloride)	-2.36651007374628	-1.32049094453947	2.35163164762584	-3.58240787562164	1.19551011452091	4.03951935848772	-2.28716405308864	-0.524594273716391	0.785182353612789	1.27008379051982	0.469187305648319	0.999190266986317	0	1	Plate01	H17	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	2322.70278637771
1	h18	1	SAMPLE	PP2	-2.73184984140497	-0.305897941403336	-2.35578509052521	-0.827227682708945	1.82398748766021	1.34966000588164	-1.55689730829657	1.46350084699017	-0.994565238256591	1.97202166993886	0.782687217269872	0.999190266986317	0	1	Plate01	H18	PP2	DMSO	+ IR	Compounds	Plate01									10µM	2514.24504950495
1	h19	1	SAMPLE	PP2	-1.9595977311149	-0.474802336275559	-2.82093557667369	-2.13268333790772	2.4179442990233	1.04927572179555	-0.843070401240803	2.33650484309155	-0.893351423290378	2.42207866306718	0.839668111068886	0.999190266986317	0	1	Plate01	H19	PP2	DMSO	+ IR	Compounds	Plate01									10µM	2510.00740740741
1	h20	1	SAMPLE	Cisapride	0.812333084265708	0.0941379311970871	0.0454147964883613	-1.12357888760657	-0.0115903328484638	0.352721301321685	-0.780652729914617	-0.226008292112873	1.49745048309095	1.48608296688433	0.802778139157426	0.999190266986317	0	1	Plate01	H20	Cisapride	DMSO	+ IR	Compounds	Plate01									1µM	3162.47118644068
1	h21	1	SAMPLE	Cisapride	0.327516698750453	-0.0824470784887531	-0.37602267633928	-0.844106048492631	0.227274270465848	-0.526258235455638	-0.102717839785623	-0.0748536383035199	1.42167098959706	-0.351240786860218	0.988673648774417	0.999190266986317	0	1	Plate01	H21	Cisapride	DMSO	+ IR	Compounds	Plate01									1µM	3211.12539184953
1	i01	1	POSITIVE	DMSO	-2.60529289943288	-2.19299892827295	1.60847005705922	-1.07551781698147	1.33244674830931	-0.775379049178938	-0.0339820975270376	-2.20454477931165	-0.178052880797926	1.48608432620999	0.116071774543287	0.999190266986317	0	1	Plate01	I1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2233.93890020367
1	i02	1	SAMPLE	Dobutamine (hydrochloride)	0.275854461845975	0.538534675757119	0.454028933469161	1.47138151482609	0.252407496644349	-0.420143042708948	0.234624578904788	-0.316033514101542	0.86161415345768	-0.0323536508301082	1.01235002151893	0.999190266986317	0	1	Plate01	I2	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	3380.77886977887
1	i03	1	SAMPLE	Dobutamine (hydrochloride)	0.601094606598409	0.00763651532901359	-0.920476496195017	0.0905385694694336	1.18519842746142	-0.151063932397529	0.273042818407314	-0.420190030003553	0.657048585116756	0.562835341325346	0.834447798345517	0.999190266986317	0	1	Plate01	I3	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	3090.97839506173
1	i04	1	SAMPLE	Tolazoline (hydrochloride)	-0.326330405227723	-0.281675926542606	-0.340408835664553	0.811559388610727	0.57093422615993	0.267197639238163	-0.375699199126859	-0.201036944469532	-0.615210731994663	-0.510793035406991	0.985172460719759	0.999190266986317	0	1	Plate01	I4	Tolazoline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	3154.53185595568
1	i06	1	SAMPLE	Methyl 2,5-dihydroxycinnamate	-1.63425429515264	-1.71670669362238	3.33471805548317	1.61691591210558	0.860120645104568	-0.558969883559483	2.11622767071789	0.0010060593343278	0.513064844882073	-1.78232676345374	0.617729742353005	0.999190266986317	0	1	Plate01	I6	Methyl 2,5-dihydroxycinnamate	DMSO	+ IR	Compounds	Plate01									3µM	2799.34977578475
1	i07	1	SAMPLE	Methyl 2,5-dihydroxycinnamate	-1.73084433634837	-1.44460774712503	2.78501613995288	1.95428861025497	0.719059422606722	0.531505177189744	1.52233507381358	-0.474662999587267	0.232910966079787	-0.44427249274	0.47324792252898	0.999190266986317	0	1	Plate01	I7	Methyl 2,5-dihydroxycinnamate	DMSO	+ IR	Compounds	Plate01									3µM	2725.46651785714
1	i11	1	SAMPLE	Astemizole	-0.664881355394282	-0.291536041042675	-0.259345883320777	1.16524458469084	-0.243149892889668	0.0344922917659285	-0.644114239836535	-0.241529213568704	1.57015198034128	-0.241588284066794	0.900493226315397	0.999190266986317	0	1	Plate01	I11	Astemizole	DMSO	+ IR	Compounds	Plate01									0.25µM	3095.22193877551
1	i18	1	SAMPLE	PP2	-1.72674255163096	-0.129788122335409	-2.27734069838104	-1.18294880269902	1.25774981776751	1.04700010103036	-0.77389910440804	0.925884060835562	-0.395828378569488	1.86300224096428	0.797404541062768	0.999190266986317	0	1	Plate01	I18	PP2	DMSO	+ IR	Compounds	Plate01									3µM	2646.83846153846
1	i19	1	SAMPLE	PP2	-1.30759448450874	-0.201317676852898	-1.88879938817017	-1.4033520567801	1.21810142113206	-0.220814438690535	-0.900681983003947	0.996962037761999	0.0230498018642663	1.21959658942851	0.833821212126702	0.999190266986317	0	1	Plate01	I19	PP2	DMSO	+ IR	Compounds	Plate01									3µM	2767.88511749347
1	j01	1	POSITIVE	DMSO	-2.99028696920895	-2.07232465628003	1.47965271121104	-1.14672990751386	0.219348536446947	-0.418207529813926	-0.731997308231796	-1.90512272921963	0.0945073704480544	1.69976439305368	0.150494884998296	0.999190266986317	0	1	Plate01	J1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2243.66783831283
1	j03	1	SAMPLE	Dobutamine (hydrochloride)	-0.902241822832437	0.288347800654909	-0.35881756385472	1.95213432928594	0.429751504581798	0.0993056289894142	-0.677142612357207	-0.806383724623403	0.195278184235763	-0.237100160358313	0.884839247905917	0.999190266986317	0	1	Plate01	J3	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	3165.14320987654
1	j06	1	SAMPLE	Methyl 2,5-dihydroxycinnamate	-0.667042414846148	-0.641243537909397	1.50613205930918	0.863496646903512	0.356245780693762	-0.164732605123335	-0.319765906436619	0.112473841830878	-0.857520503354355	-1.1023084912748	0.828571793272343	0.999190266986317	0	1	Plate01	J6	Methyl 2,5-dihydroxycinnamate	DMSO	+ IR	Compounds	Plate01									1µM	3088.20512820513
1	j07	1	SAMPLE	Methyl 2,5-dihydroxycinnamate	-0.998517445612915	-0.59747794185786	1.44923205683331	0.97801701294789	0.258628049720383	-0.499561865198161	-1.22167855463507	0.151811069595279	-0.105928282906001	-0.855373383724889	0.786308302259267	0.999190266986317	0	1	Plate01	J7	Methyl 2,5-dihydroxycinnamate	DMSO	+ IR	Compounds	Plate01									1µM	3096.73913043478
1	j08	1	SAMPLE	MW-150	-1.26402543872687	0.286809852428636	-0.986129351001061	-0.511782281541406	-0.491477143057959	0.689912014505628	-0.602516175440247	0.604215841158187	0.99177387321003	1.8801514920733	0.820163013833057	0.999190266986317	0	1	Plate01	J8	MW-150	DMSO	+ IR	Compounds	Plate01									10µM	2802.23691460055
1	j09	1	SAMPLE	MW-150	-2.2011996161853	-0.415372739165688	-0.447289424384464	0.127863856550986	-0.895083765636281	0.310394783013301	-1.33770868514533	0.916578288410518	-0.277118649481558	1.32531099199915	0.823928038489301	0.999190266986317	0	1	Plate01	J9	MW-150	DMSO	+ IR	Compounds	Plate01									10µM	2642.82080924855
1	j10	1	SAMPLE	Trimethobenzamide (hydrochloride)	-0.38691391723229	0.0912162127665606	-1.25104345494338	0.277055245421641	-0.194622885374884	0.152323957640827	0.0406290609420839	-0.361018453790692	0.411501103097795	0.283134177035778	1.04546084173855	0.999190266986317	0	1	Plate01	J10	Trimethobenzamide (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	3126.7338501292
1	j14	1	SAMPLE	Mifepristone	-0.855036898537267	-0.514636906307724	-3.13061179258585	-1.4407707505098	0.510546102135614	-0.863170674804563	-0.350166288726608	-0.184546583493873	0.733338975276258	1.02359946196766	0.908018438147753	0.999190266986317	0	1	Plate01	J14	Mifepristone	DMSO	+ IR	Compounds	Plate01									10µM	2737.95252225519
1	j18	1	SAMPLE	PP2	-1.18003416095754	0.28269846296888	-0.971689713009923	-1.01611541646516	0.034457398042313	0.51649869150275	-0.575844954613057	1.17301354623121	-0.759919488705495	1.02907051008766	0.994341304266729	0.999190266986317	0	1	Plate01	J18	PP2	DMSO	+ IR	Compounds	Plate01									1µM	2911.21649484536
1	j19	1	SAMPLE	PP2	-1.23615192405635	0.212491909466989	-1.45422043556356	-0.894351653945476	0.438190840998756	0.124058098611213	-0.846729482706073	1.27678987086194	0.310094864700364	0.599941212512885	1.01934431000875	0.999190266986317	0	1	Plate01	J19	PP2	DMSO	+ IR	Compounds	Plate01									1µM	2973.48579545455
1	j20	1	SAMPLE	Salmeterol	-1.78565056884535	-0.238038183057395	-1.04596491263593	-2.34317187890633	0.675223025987575	1.59355032952119	-0.945864646013674	0.536344052663388	1.63316119020321	1.73144444835873	0.633253795755387	0.999190266986317	0	1	Plate01	J20	Salmeterol	DMSO	+ IR	Compounds	Plate01									10µM	2603.34343434343
1	j21	1	SAMPLE	Salmeterol	-1.75819383433195	-0.373608569900379	-0.321681952598662	-1.85895920935914	-0.144967964215506	1.68001554802179	-0.711566900408443	0.592016831967355	1.6222142366805	1.31030853783744	0.637064009563257	0.999190266986317	0	1	Plate01	J21	Salmeterol	DMSO	+ IR	Compounds	Plate01									10µM	2643.65217391304
1	k01	1	POSITIVE	DMSO	-2.78230886478616	-1.51314772818772	0.518238428061637	-1.76896877142775	1.50867747868748	-0.225729310350174	-0.0566751582277662	-2.96135961550196	-0.206592442031075	2.24597986171886	0.142009328987	0.999190266986317	0	1	Plate01	K1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2233.09330143541
1	k07	1	SAMPLE	Methyl 2,5-dihydroxycinnamate	0.0783700206811884	0.108672998737599	0.445366605748413	1.0607478736965	-0.442773574975852	0.414342593019171	-0.528175580779106	-0.855281965355957	-0.84710796276498	0.0970646354746383	0.993222484983712	0.999190266986317	0	1	Plate01	K7	Methyl 2,5-dihydroxycinnamate	DMSO	+ IR	Compounds	Plate01									0.25µM	3292.11375661376
1	k08	1	SAMPLE	MW-150	-0.752310202113021	-0.274370722807277	-0.837278715076021	0.249956415880667	1.59791138705856	0.557392609075777	-0.0888883433563501	-0.629735991589987	1.03463631548021	1.02734835646588	0.445717702768921	0.999190266986317	0	1	Plate01	K8	MW-150	DMSO	+ IR	Compounds	Plate01									3µM	2818.54301075269
1	k09	1	SAMPLE	MW-150	-0.848836616558626	-0.334499012392774	-0.239330833637673	-0.0971687973776168	0.397047710606727	-0.165099588367116	-0.396957559594485	0.831406823348915	-1.86605299352846	0.230043327727087	0.995870409376793	0.999190266986317	0	1	Plate01	K9	MW-150	DMSO	+ IR	Compounds	Plate01									3µM	2951.94936708861
1	k17	1	SAMPLE	Flunarizine (dihydrochloride)	-0.811908376297225	0.0712489050951372	0.468022974241076	0.86074108596536	-1.32838041214248	-0.427246124284468	-0.694059419629591	-0.562630230553084	0.845610705906942	-0.306319539419492	0.977226592630458	0.999190266986317	0	1	Plate01	K17	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	3183.47608695652
1	l01	1	POSITIVE	DMSO	-3.1508549048122	-2.49842722966139	1.27771632320821	-1.15094295061574	1.40909263576684	-0.0435291008714198	-0.0468103598684789	-3.27332746982318	0.484311988775322	1.24099344319502	0.105266016989623	0.999190266986317	0	1	Plate01	L1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2137.82437275986
1	l02	1	SAMPLE	Suprofen	0.400945895163386	0.500556277037814	-0.192734659610201	1.41021030837669	0.428835229352942	0.919008241075606	0.709024099960224	-0.788643045367036	0.342720244094213	-0.0472401155955108	0.991724361198287	0.999190266986317	0	1	Plate01	L2	Suprofen	DMSO	+ IR	Compounds	Plate01									10µM	3330.77564102564
1	l06	1	SAMPLE	Gatifloxacin	-0.470880407329499	-0.468729244352783	-0.301494253614878	-0.459574371978093	0.684042667008491	0.456676441857692	0.322300773857161	-0.917648245621187	-1.09593997597643	-0.128457977286735	0.55611089850679	0.999190266986317	0	1	Plate01	L6	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									10µM	2952.57721518987
1	l08	1	SAMPLE	MW-150	0.12561389201147	-0.0681555007101014	-0.693356057648236	-0.188510906530551	0.312210302301099	-0.0247705533913097	-0.258390842789017	-0.319598858769479	0.541007431866041	0.0749877510019146	0.92489879746908	0.999190266986317	0	1	Plate01	L8	MW-150	DMSO	+ IR	Compounds	Plate01									1µM	3108.33544303797
1	l09	1	SAMPLE	MW-150	-1.15412202048456	0.151801690833988	-0.454307897612713	0.66718962787884	0.0671774560185149	0.913443542143834	-0.451858583687333	-1.18225945444943	0.293805515881295	0.590394578377584	0.57256872182201	0.999190266986317	0	1	Plate01	L9	MW-150	DMSO	+ IR	Compounds	Plate01									1µM	3023.86097560976
1	l11	1	SAMPLE	Trimethobenzamide (hydrochloride)	0.357385126879286	0.497126200004032	0.689082180624809	0.276162989594057	0.87518060571985	-0.0143441033472715	-0.467663193255507	-0.923756545522478	1.28231987222325	-0.880129338450612	0.828055135411951	0.999190266986317	0	1	Plate01	L11	Trimethobenzamide (hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	3454.59878419453
1	l12	1	SAMPLE	ZM 336372	0.104190793751369	0.355037373558856	-1.64734267102302	-1.23889339911056	1.94259950796069	1.17369029578435	0.258813638555269	-1.00750261062393	0.325404059964139	0.380482285388183	0.756538543342416	0.999190266986317	0	1	Plate01	L12	ZM 336372	DMSO	+ IR	Compounds	Plate01									10µM	3048.88284518828
1	l14	1	SAMPLE	Mifepristone	1.07199623339607	0.313645524015907	-1.01439042254304	-0.611279208952245	1.33777706200097	-0.17462457161597	-0.137017977483915	-0.696274007310604	-0.345902139285123	0.0680666302416196	1.04556575250366	0.999190266986317	0	1	Plate01	L14	Mifepristone	DMSO	+ IR	Compounds	Plate01									1µM	3306.46109510086
1	l16	1	SAMPLE	TPCA-1	0.0692702665850186	-0.485251296364996	1.56720175599545	-1.63889072180227	-2.03286027665848	-1.06612654817523	-0.324906765050885	-0.50777168559868	-0.216261169614035	-0.500986105565534	0.981910358668176	0.999190266986317	0	1	Plate01	L16	TPCA-1	DMSO	+ IR	Compounds	Plate01									10µM	3139.81724137931
1	l17	1	SAMPLE	TPCA-1	0.326014503610354	0.33308771744995	1.43249340174386	-2.71664455135422	-1.90644562397945	-0.0226671162806154	-0.0641532205616866	-0.43524723921363	0.313937306140574	0.399063395761375	0.932857672992728	0.999190266986317	0	1	Plate01	L17	TPCA-1	DMSO	+ IR	Compounds	Plate01									10µM	3171.54054054054
1	l18	1	SAMPLE	Fenbendazole	-2.75699887485771	-0.309896265118631	4.12959656926032	-1.58174240372606	0.792375626003485	3.53707317961623	2.37539006403427	2.60490287615582	0.416385370487267	-0.68551929331011	0.668362101561514	0.999190266986317	0	1	Plate01	L18	Fenbendazole	DMSO	+ IR	Compounds	Plate01									10µM	2670.53582554517
1	l19	1	SAMPLE	Fenbendazole	-3.35493291905903	-0.0759569209507291	3.39528821208105	-1.3607162850286	0.511711906841185	4.56950120541781	1.79259824579045	3.4508218221675	0.178367787618176	0.62348187684602	0.701433501065384	0.999190266986317	0	1	Plate01	L19	Fenbendazole	DMSO	+ IR	Compounds	Plate01									10µM	2397.47148288973
1	m03	1	SAMPLE	Suprofen	-0.467070241832437	0.136085313241714	0.257026777210748	1.3694708222514	0.644443686757682	-0.433121240498673	0.187376171573285	-0.377036934381163	-0.700737447878881	-0.595451062850655	0.929195647110908	0.999190266986317	0	1	Plate01	M3	Suprofen	DMSO	+ IR	Compounds	Plate01									3µM	3218.25848563969
1	m12	1	SAMPLE	ZM 336372	-0.765083453966408	-0.0392064904343975	-0.593192751600982	-0.213504070396364	1.69260658146965	0.0344956051812534	0.0801596586793051	1.00028145764642	0.737280722597107	0.101377309947989	0.768449896930398	0.999190266986317	0	1	Plate01	M12	ZM 336372	DMSO	+ IR	Compounds	Plate01									3µM	2975.7807486631
1	m13	1	SAMPLE	ZM 336372	-1.262429526462	-0.222391558850265	-1.32771665179204	0.299023102197924	0.963362958922465	0.464454057580848	-0.737624253981373	-0.0523564837176591	0.775056790449622	0.523465173294702	0.698391629675654	0.999190266986317	0	1	Plate01	M13	ZM 336372	DMSO	+ IR	Compounds	Plate01									3µM	2916.32266666667
1	m15	1	SAMPLE	Mifepristone	0.562753314077403	0.470700123454778	-0.0789261028789655	-0.130883429916591	0.551430369562601	-0.334270432865369	0.222058173994518	-0.206991500840852	0.173250082020089	0.684657282923671	0.880684743668961	0.999190266986317	0	1	Plate01	M15	Mifepristone	DMSO	+ IR	Compounds	Plate01									0.25µM	3313.21630094044
1	m16	1	SAMPLE	TPCA-1	0.952500648036885	-0.134015164710607	2.76660123446563	-1.27372255159828	-1.95912593464021	-0.393162583616935	0.539593941909195	-0.964063366406353	-0.103831813302369	-0.874034779236183	0.975273202314593	0.999190266986317	0	1	Plate01	M16	TPCA-1	DMSO	+ IR	Compounds	Plate01									3µM	3346.31808278867
1	m17	1	SAMPLE	TPCA-1	0.433126168681563	-0.0142435171716244	2.7102935941397	-1.45757861651403	-2.86343022745411	-0.61909322666247	-0.250649892173686	-0.908218953119026	-0.319046400301678	-0.295037669854556	0.990274239090867	0.999190266986317	0	1	Plate01	M17	TPCA-1	DMSO	+ IR	Compounds	Plate01									3µM	3306.09030837004
1	m18	1	SAMPLE	Fenbendazole	-0.66938145793441	-0.634045008018442	3.96632547491558	-0.435267655662008	-0.545330965280855	-0.814222051143974	4.13649589533543	-0.56038417784452	0.118525709120858	-1.07484056050633	0.696909853737134	0.999190266986317	0	1	Plate01	M18	Fenbendazole	DMSO	+ IR	Compounds	Plate01									3µM	3103.40094339623
1	m19	1	SAMPLE	Fenbendazole	-0.535918392246094	-0.952765666907466	3.90466688190326	0.0558585487483174	-0.846175842827564	-1.21588204468879	4.52789191319494	-0.982121921082271	-0.564542206082519	-2.22876468757614	0.798799511667313	0.999190266986317	0	1	Plate01	M19	Fenbendazole	DMSO	+ IR	Compounds	Plate01									3µM	3136.85647058824
1	n01	1	POSITIVE	DMSO	-2.4315525091429	-1.54647946041871	1.0639022026945	-1.60968677464773	1.42930941834216	0.332514358221251	-0.127334647346865	-2.69584791575029	0.204914970382753	0.979008188278285	0.120832526856304	0.999190266986317	0	1	Plate01	N1	DMSO	DMSO	- IR	POS (DMSO)	Plate01										2334.23006833713
1	n04	1	SAMPLE	Doxylamine (succinate)	-0.159953993292999	-0.350863520148785	0.0258429929426935	0.562786184000952	0.810067560026927	0.414596722808226	0.186148931942797	-0.00100481558535823	-1.85950088902677	-0.847560348207285	1.04103419613031	0.999190266986317	0	1	Plate01	N4	Doxylamine (succinate)	DMSO	+ IR	Compounds	Plate01									10µM	3152.00943396226
1	n06	1	SAMPLE	Gatifloxacin	-0.235974243376581	-0.190980233031828	0.0205860641559052	0.39338363644216	0.186890948776539	-0.736479668322197	0.0771458535043085	-0.992711751031541	1.60014651079557	-0.599188607979069	0.746378509716937	0.999190266986317	0	1	Plate01	N6	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									1µM	3180.81696428571
1	n07	1	SAMPLE	Gatifloxacin	0.300329610185503	0.363780594966689	-0.345001155504731	0.0573459059242101	0.781981957725214	0.483419791240807	0.351049486597185	-0.987057217480381	-0.254179631623973	-0.268033272083617	0.851723463509769	0.999190266986317	0	1	Plate01	N7	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									1µM	3280.06725146199
1	n08	1	NEGATIVE	DMSO	0.372559911961836	-0.141413910927668	-0.795636280908736	-0.673765466690874	1.31576898776151	-0.246982555277862	0.750567665128698	-0.648116116831533	2.61467396145191	-0.138652229890037	0.757562635895887	0.999190266986317	0	1	Plate01	N8	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate01										3070.14982578397
1	n10	1	SAMPLE	SR-3306	-1.05235993123238	-0.81090413012928	-0.747473076895215	-1.64807785905314	0.886697273777628	0.452056783486347	-0.671415099705244	0.223615466292337	0.376423968921584	0.433673532311242	0.57358441139013	0.999190266986317	0	1	Plate01	N10	SR-3306	DMSO	+ IR	Compounds	Plate01									10µM	2717.54569892473
1	n11	1	SAMPLE	SR-3306	0.00649628920548285	-0.555637590516428	-0.789608719985303	-1.80578443016169	1.6358163498028	-0.62424402428496	-0.373691823379557	0.237261100759398	1.22583550596336	0.587533915845708	0.69523258039918	0.999190266986317	0	1	Plate01	N11	SR-3306	DMSO	+ IR	Compounds	Plate01									10µM	2820.23
1	n13	1	SAMPLE	ZM 336372	-1.30651354751565	-0.0990895014408177	-0.502786316656975	-0.202191914729403	0.247085035721626	0.391541972093787	-0.701955100651674	0.277210922192537	-0.397174443505146	0.265720502935753	0.732570924584508	0.999190266986317	0	1	Plate01	N13	ZM 336372	DMSO	+ IR	Compounds	Plate01									1µM	2948.51573849879
1	n15	1	SAMPLE	Mitotane	-0.0210333313193254	-0.293112840156199	-2.34290313140648	-1.66616361069877	1.17946942362919	-0.663812498289077	0.210760939181809	-0.718966893614117	0.04222330011667	1.0449796034486	0.816762708320806	0.999190266986317	0	1	Plate01	N15	Mitotane	DMSO	+ IR	Compounds	Plate01									10µM	2873.90909090909
1	n16	1	SAMPLE	TPCA-1	0.408453973450023	-0.173466722256081	1.62254042176451	-1.59130348891021	-1.3039738201076	-0.680296414287333	0.276657949807162	-0.327574027552604	0.536572452689589	-0.824687925898831	0.977054799523697	0.999190266986317	0	1	Plate01	N16	TPCA-1	DMSO	+ IR	Compounds	Plate01									1µM	3195.89201877934
