PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
3	1	m08	SAMPLE	Brivudine	-0.380069378812407	-0.1445132850851	1.56002671214439	0.0417012574238848	0.347890255096625	-0.316124068101324	0.450751714075269	-0.603423660377777	1.01343862987415	0.988176177650585	1.41434313668603e-16	0	438	Brivudine	+ IR	M08	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	77249.4166666667
2	1	d11	SAMPLE	Pirarubicin	1.83269239467908	-0.48149992162499	-0.62369310989786	-0.724672923383194	-0.989935364984547	0.796741382189749	-1.57311985350248	0.599171662752083	-0.456244170530926	0.984074119968938	2.04353814140892e-16	0	292	Pirarubicin	+ IR	D11	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	46045.4347826087
1	1	f17	SAMPLE	Granisetron hydrochloride	-0.133390557134546	0.765725138757315	0.647080134813768	-0.440232532133811	1.65320562585662	-0.151857440837999	-0.79222390918097	0.548661515749981	0.583554329785975	0.982587239105721	2.33042869757238e-16	0	170	Granisetron hydrochloride	+ IR	F17	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	67989.8727272727
1	1	g19	NEGATIVE	DMSO	0.109887872120017	0.604908233952937	1.31579374020251	0.173139431273102	-0.0142477687182304	-0.0409646493605455	-0.032652101833511	-0.400896335638739	0.269853833725862	0.98226282680028	2.39357230791615e-16	0	117	DMSO	+ IR	G19	AstroF-IR-1uM-plate1	1uM	NEG	AstroF-IR-1uM-plate1	79949.3035714286
2	1	f16	SAMPLE	Toremifene citrate	-0.637343291313483	0.119363465054438	-0.426048321145126	-0.503855790164912	1.06460262011761	-0.707715491291843	-0.0290426074194115	1.60286035856211	1.39638126935681	0.98132443297358	2.59774889604359e-16	0	357	Toremifene citrate	+ IR	F16	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	59368.9058823529
4	1	e06	SAMPLE	Limonin	-0.944898773728765	0.640579241246089	0.778748759695958	-0.169514403249282	0.452352341719742	0.376088911700744	0.183472450430881	-0.0241339813359253	-1.41045500564132	0.981121402920786	2.6391407246293e-16	0	613	Limonin	+ IR	E06	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	69750.640625
3	1	l13	SAMPLE	d-penicillamin	-0.996200107577337	0.553252675139012	1.06246562481418	-0.0689131313202454	0.621264593790336	0.300071280329458	0.415430768257765	-0.301807542793492	-0.730983342281243	0.980737384295071	2.72507755709016e-16	0	475	d-penicillamin	+ IR	L13	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	75490.4915254237
3	1	n10	SAMPLE	Chlorpromazine hydrochloride	0.773495895145333	-0.338484187958741	0.0478311043567124	-1.028839097015	-0.633867062760556	-0.844834151923372	-0.732374742755108	-1.16425538056459	0.940147582308538	0.979145184502048	3.13538020691352e-16	0	462	Chlorpromazine hydrochloride	+ IR	N10	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	52855.0517241379
3	1	f19	NEGATIVE	DMSO	-0.219059568823681	-0.155397935222566	-0.369937308112076	0.104511906880478	1.33636284316451	-1.03693044617795	-2.03500270835227	-0.556902767906723	-0.0710554161846676	0.977315659021264	3.68367957293606e-16	0	499	DMSO	+ IR	F19	AstroF-IR-3uM-plate1	3uM	NEG	AstroF-IR-3uM-plate1	59896.4032258065
3	1	n12	SAMPLE	Dexamethasone	-0.683858962784437	-0.976854006453827	1.20199325189157	1.03941594669465	1.82886813608028	0.142597132603275	-1.78623563868282	-1.00804858163152	0.737050283296877	0.976775890154143	3.85628177594096e-16	0	486	Dexamethasone	+ IR	N12	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	83953.6666666667
3	1	i11	SAMPLE	Copanlisib	0.0265284780008956	0.446346667321164	0.00150116792934399	-0.817899403432315	-1.26644287725777	-0.739405501811508	0.564592444973358	0.0881733025595746	-0.150564066857012	0.976390626404251	3.98161885735415e-16	0	469	Copanlisib	+ IR	I11	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	55051.4583333333
1	1	d04	SAMPLE	BML-281	1.17053818653011	1.15783002211347	1.910394082786	-2.15091652023069	-0.521646139247217	0.48716616924836	0.553152825765415	0.789041124700929	-0.0238710268557747	0.97616800170711	4.05180551897172e-16	0	50	BML-281	+ IR	D04	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	67728.3076923077
1	1	k07	SAMPLE	Batyl alcohol	-1.09908658917244	-0.581704573879847	-0.372499276217111	0.506980257729302	-0.588902365789437	-0.23333554559117	-1.40792191398562	-0.165713937460711	0.598812316028045	0.974344354876489	4.75499635469894e-16	0	39	Batyl alcohol	+ IR	K07	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	63234.625
1	1	g13	SAMPLE	DL-Menthol	-0.453790110675155	0.318130486155146	0.746110719776216	-0.79382024162714	-0.274946617082673	-1.05670660343047	0.385097067584445	-0.037805839012087	0.701047513048591	0.97367584684973	5.03426396751841e-16	0	107	DL-Menthol	+ IR	G13	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	70307.6612903226
1	1	j06	SAMPLE	Amsacrine	0.636259831086973	-0.300937107822347	0.0507478580779813	-1.38913589416927	1.72211396801103	2.53122753088106	0.620934014116119	-1.17323878859241	-1.16956788420603	0.973212527720232	5.23344818203056e-16	0	26	Amsacrine	+ IR	J06	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	61244.1166666667
4	1	m13	SAMPLE	Sivelestat	-1.36737988684885	0.268443120966576	0.913034623401394	0.155173216058096	1.54025594598194	-0.175418994631695	-1.08413125478168	-0.148751117916175	0.149597830190948	0.971522066836624	6.06598160853634e-16	0	706	Sivelestat	+ IR	M13	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	71762.6176470588
3	1	i09	SAMPLE	Camostat mesilate	0.767926780215214	1.10565281951443	-0.36566144321019	0.744720346053958	-1.36898072139218	-0.50961358279393	1.63956854992231	1.75662065240081	0.367702251561042	0.969829867419881	7.02975708110364e-16	0	446	Camostat mesilate	+ IR	I09	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	52770.5294117647
1	1	m14	SAMPLE	Erdafitinib	0.176880406392267	0.873801489881114	-0.532251927867891	1.47830781999351	1.7904050190035	-0.0281648185407294	0.795151382020773	0.18423300046538	-1.20399871879183	0.969488539097699	7.22815895361784e-16	0	141	Erdafitinib	+ IR	M14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	75096.9649122807
3	1	e08	SAMPLE	Bestatin hydrochloride	-0.406053877097101	0.433346608984121	0.711018648273262	-0.740726359669399	0.462889514507122	-0.521976084141015	0.405448369921998	-0.437419486253192	0.239780310588674	0.96534325371977	1.03922283194874e-15	0	429	Bestatin hydrochloride	+ IR	E08	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	67628.4328358209
2	1	g07	SAMPLE	Meticrane	-0.333813004817953	-0.517277249692367	0.0158873920884263	-0.412683249090041	-2.11986513233527	0.419339993249114	0.497618993580338	-0.0140802502135445	-0.243186249637257	0.960638863269488	1.56586553314941e-15	0	249	Meticrane	+ IR	G07	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	58869.2833333333
2	1	j13	SAMPLE	Selumetinib	-1.04434603962111	-0.21840774887596	1.96184226255407	2.26000071769187	2.62352453809049	0.383584314515962	0.336968876058355	-1.2118796953326	0.250443901584624	0.96054294285614	1.57537052386991e-15	0	326	Selumetinib	+ IR	J13	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	105508.134328358
2	1	i09	SAMPLE	Osimertinib mesylate	-0.981004601095993	-1.14639105653083	-0.746431071255715	0.470375133079217	0.24013562501924	-0.546040084308956	0.0020788828098718	1.91700563213233	1.20991450413549	0.959848851045021	1.66991905108945e-15	0	274	Osimertinib mesylate	+ IR	I09	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	55995.7166666667
2	1	h14	SAMPLE	Sulindac	-0.50293707591354	-0.523806405421368	-0.282566644898938	-1.41464970681559	0.623463482997093	0.439364639139854	0.15937915494725	-0.11724098126506	-0.492912247294603	0.959670880934264	1.6921313984573e-15	0	335	Sulindac	+ IR	H14	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	57545.9275362319
4	1	g09	SAMPLE	Olmutinib	1.62979609375916	0.309976177066727	-1.2339909812889	-0.649462417423356	-1.9723362497694	0.1276326032088	-0.809099623056231	1.30928331581929	0.987611424628516	0.959519148879638	1.71072180387468e-15	0	651	Olmutinib	+ IR	G09	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	32836.0266666667
4	1	d11	SAMPLE	Pirarubicin	2.45759707160774	1.11999173556763	0.263211411157809	0.31279003808932	-1.67443899665483	0.206712433064988	0.877561684581979	-0.220538790555383	0.0283502343406305	0.958091776341282	1.93289108254716e-15	0	670	Pirarubicin	+ IR	D11	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	48451.5254237288
3	1	h04	SAMPLE	Rottlerin	1.56177384968576	-1.87710860065113	-2.17650644392693	0.0977251524190646	-1.81349478603484	0.550610179313945	-0.947474039433052	-0.825566255124018	1.10323999366938	0.956273284960823	2.25888874560159e-15	0	572	Rottlerin	+ IR	H04	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	30235.6478873239
3	1	g04	SAMPLE	Erbstatin analog	1.38402623371393	0.342354377407993	-0.89043751418656	1.78759329831858	0.436333486321435	-0.0385488658086841	2.67469814966353	0.243227541558971	2.04829441964953	0.954242671353637	2.68782603727331e-15	0	521	Erbstatin analog	+ IR	G04	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	46187.6329113924
2	1	l14	SAMPLE	Tamoxifen Z-isomer citrate	-1.48635799669603	-0.202257145010654	0.416818974637638	1.42107511864942	0.143069760480043	-0.123008447176771	1.82148943472531	-0.711950411909363	0.163603279522555	0.95394135350499	2.75258540462702e-15	0	339	Tamoxifen Z-isomer citrate	+ IR	L14	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	74276.816091954
4	1	i19	NEGATIVE	DMSO	-0.00855693848503164	-0.200769012703776	0.191559212305206	-0.495066186157852	-0.261706810853101	-0.766537165296965	-2.21030844032023	-0.896890782441478	0.968058859229949	0.952706033959962	3.05611237179477e-15	0	596	DMSO	+ IR	I19	AstroF-IR-3uM-plate2	3uM	NEG	AstroF-IR-3uM-plate2	57907.3333333333
3	1	d03	NEGATIVE	DMSO	-0.832102400915588	1.07921053377377	0.985936276642182	0.396268309966875	0.9784582603864	-0.716186896217814	1.021311853103	-0.802648485449742	-0.275388861648215	0.950712352706564	3.62190416010744e-15	0	494	DMSO	+ IR	D03	AstroF-IR-3uM-plate1	3uM	NEG	AstroF-IR-3uM-plate1	79544.6
1	1	h15	SAMPLE	Exemestane	0.133122280561823	-0.0750285152021026	-0.322464605302406	-1.28428930494862	1.57942528451513	0.540828332174563	-0.487991415669352	0.170289767287038	0.613517020163453	0.94844991167972	4.39080086245382e-15	0	148	Exemestane	+ IR	H15	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	58382.1034482759
2	1	l16	SAMPLE	Tretinoin	-0.188738285622254	0.589850684159532	-0.423698644391878	-1.22715283006008	0.697590879176035	0.4799344205131	0.759178026473858	0.115911954645179	-0.393326947408942	0.946350119350388	5.24616586267551e-15	0	362	Tretinoin	+ IR	L16	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	56324.8088235294
4	1	i14	SAMPLE	Sunitinib Malate	-1.80283038951864	-0.445275515555644	0.15521460030556	1.34748721803737	1.45671657348129	1.06616197382226	-0.414718321134551	-0.678004086288007	-0.829870904255402	0.946118988200784	5.33902386131187e-15	0	714	Sunitinib Malate	+ IR	I14	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	65522.1851851852
2	1	e15	SAMPLE	Temozolomide	-0.243749215245099	0.791499229402112	-0.489969128330751	1.04784733327521	-0.190450358558065	-0.72485663656861	0.325737018295212	1.26215726214424	1.04226928233567	0.945750268881928	5.4979390183047e-15	0	344	Temozolomide	+ IR	E15	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	59716.0833333333
2	1	l06	SAMPLE	Mebendazole	2.28920840728796	0.130766653937989	-1.73303623064659	2.60749598233116	-1.66473041920943	-0.127873718580571	1.70023191361772	0.696556276814294	1.67774196301789	0.945448208930771	5.62930553302438e-15	0	242	Mebendazole	+ IR	L06	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	37709.9649122807
3	1	m03	SAMPLE	Erbstatin analog	1.22044811188906	-0.709298722961887	-0.703230914168279	2.2501199921448	1.11012407576513	-1.64246855746667	1.61796131192892	-1.88809557601893	3.42256173027959	0.943767310644729	6.4850002581972e-15	0	522	Erbstatin analog	+ IR	M03	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	52569.6808510638
1	1	h13	SAMPLE	Docetaxel	1.8308540910761	0.185430892743496	-1.41852748509705	1.82622452745937	-0.66348391838427	0.0863898363625061	2.4163016749169	1.43827010566986	1.36254219031175	0.942994521234895	6.91179421597268e-15	0	124	Docetaxel	+ IR	H13	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	39438.5087719298
4	1	c16	SAMPLE	Topotecan	2.25656915195242	0.915566971563635	0.421956285999209	1.60397043486274	-0.40771042344965	0.678096005516699	0.936095633468423	0.857530046268321	1.64585492847367	0.942627152761144	7.11590227738198e-15	0	732	Topotecan	+ IR	C16	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	47965.9361702128
3	1	d13	SAMPLE	Dexmedetomidine HCl	-0.881625799739135	0.476125652552055	0.824598624965775	0.561476326655355	-0.246481599505081	-0.645749671621048	0.0701527239885944	0.117725998078391	-0.518795369571008	0.940585290470039	8.44874306585363e-15	0	488	Dexmedetomidine HCl	+ IR	D13	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	73115.488372093
4	1	m06	SAMPLE	Mechlorethamine hydrochloride	-0.439577529018812	0.151339732196481	0.135879233222889	-1.48855913257764	1.54125647125318	1.25675957392179	0.927276535363258	-0.807994368755398	-0.517312257712962	0.939865663773328	8.96178503753056e-15	0	621	Mechlorethamine hydrochloride	+ IR	M06	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	59067.8695652174
4	1	f05	SAMPLE	Jaceosidin	-0.595700650351759	0.888700738165946	1.79338772622292	-0.859139487522296	0.826515077325023	-0.693525645370136	1.00192189927597	-0.187124067795208	0.0450249461014559	0.938877884482938	9.72429005377917e-15	0	603	Jaceosidin	+ IR	F05	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	74652.9482758621
2	1	c08	SAMPLE	Nedaplatin	-0.551511968634504	-0.760062201415379	0.0355405581683563	0.550890223653468	1.27239353146044	-0.560281896981803	-0.158275003046318	-0.710747231310444	0.581298398465207	0.938046961993244	1.04111983211312e-14	0	256	Nedaplatin	+ IR	C08	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	66994.2428571429
2	1	m03	SAMPLE	Erbstatin analog	1.85362936999542	0.752401745692139	-1.80872402147257	1.04923276240652	0.15580775192843	-0.757285782259821	3.40465349023273	-1.41800222256363	2.41769982045223	0.936400030793659	1.19426613269098e-14	0	220	Erbstatin analog	+ IR	M03	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	37500.453125
1	1	l14	SAMPLE	EPZ6438	0.56684702770264	0.0931362908804882	-0.906582963833631	0.870749389538791	0.369065050704815	-1.29778631454304	-0.905177525089438	-0.276272786242424	0.368728320475235	0.936046106154327	1.22783057910859e-14	0	138	EPZ6438	+ IR	L14	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	59870.4054054054
4	1	i03	NEGATIVE	DMSO	-0.506282523503333	0.150089232502632	-0.0504431302004722	0.499099005055227	0.730562948639684	0.271839212412145	-0.684727142423502	-1.25956276653115	-0.954589347658096	0.935457179463939	1.28763844125548e-14	0	595	DMSO	+ IR	I03	AstroF-IR-3uM-plate2	3uM	NEG	AstroF-IR-3uM-plate2	62578.3833333333
3	1	m11	SAMPLE	Cyclophosphamide monohydrate	0.0798122953218801	0.27213314075666	-0.409898495997734	-0.281112977124996	-0.601745081864633	-0.274507055026009	-0.922389545788953	-1.12039491071341	-1.03330655294376	0.935339683027637	1.29762241767911e-14	0	472	Cyclophosphamide monohydrate	+ IR	M11	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	60038.2909090909
2	1	f08	SAMPLE	Neticonazole Hydrochloride	-0.682284552552449	0.797091989163664	0.414508113874048	0.303764830659861	1.79509652939503	-0.554370541082019	-0.205709944510416	0.218635215769267	0.826655656423517	0.934409247632227	1.40055547134137e-14	0	259	Neticonazole Hydrochloride	+ IR	F08	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	72379.8870967742
1	1	g07	SAMPLE	Arctigenin	-0.574657810138665	-0.417101498546902	-0.0777208918034451	-0.872040580045177	-0.872018203981691	-0.691280155283089	-0.641096138376142	-1.02944354828376	-0.786949135623166	0.933934343179401	1.45458816948768e-14	0	35	Arctigenin	+ IR	G07	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	63926.9
2	1	f19	NEGATIVE	DMSO	0.0227141083057172	-0.00316439431599174	0.950252973527188	-0.00763640063748009	1.10764626221458	0.176385450298384	-1.29182829433999	-0.636145976058085	0.0211488855681169	0.933871159050533	1.45916276299087e-14	0	210	DMSO	+ IR	F19	AstroF-IR-1uM-plate2	1uM	NEG	AstroF-IR-1uM-plate2	74943.5797101449
4	1	d16	SAMPLE	Topotecan hydrochloride	1.53907626084903	0.92989276142986	-0.784689864329108	1.82306167445445	-0.864632080182209	1.88157503092903	-0.765282438116838	0.465983725994892	-0.41819337923753	0.933751416935759	1.47075167488767e-14	0	733	Topotecan hydrochloride	+ IR	D16	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	47955.1224489796
4	1	j15	SAMPLE	Thymopentin	-1.12012304725969	0.283905155787682	-0.0152575746425157	-0.962987232229509	1.20128221678747	1.29043685020895	0.520942674324331	0.522718056599428	-0.718948148155834	0.932121149044318	1.6834267069115e-14	0	727	Thymopentin	+ IR	J15	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	58849.4556962025
1	1	c03	NEGATIVE	DMSO	0.0469929883318036	0.231177515397045	0.0418435912807518	0.292434668764574	0.595567275054114	-0.501944059465806	1.2608633859803	-1.87895435485825	-1.1949923954192	0.931906375992329	1.71038143426104e-14	0	108	DMSO	+ IR	C03	AstroF-IR-1uM-plate1	1uM	NEG	AstroF-IR-1uM-plate1	64583.3684210526
3	1	c16	SAMPLE	Fluphenazine hydrochloride	-0.378345012784999	0.289132509047182	-0.436944936173322	0.335317422903269	0.597179201718142	-1.41972930018326	-0.672937972712233	1.31068131009872	0.453718354580588	0.93007842290539	1.98976282745131e-14	0	536	Fluphenazine hydrochloride	+ IR	C16	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	56402.4691358025
1	1	i06	SAMPLE	Aminoglutethimide	0.235380517850219	0.489521275655707	1.29186358794798	-0.435230464673896	-0.606112031527556	0.308741247319585	0.653101125470024	-0.34478543726228	0.257468152447162	0.92909751558865	2.15555193085339e-14	0	25	Aminoglutethimide	+ IR	I06	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	72359.5535714286
1	1	e08	SAMPLE	Bestatin hydrochloride	-0.727917147242082	0.250488689753405	0.0983660415148737	-0.0635922526890896	-1.25733081416347	-0.735487947633773	-0.360108401721293	0.854943492242687	0.355662372202706	0.927526369840144	2.45299590462006e-14	0	45	Bestatin hydrochloride	+ IR	E08	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	65914.0886075949
1	1	f15	SAMPLE	Etoricoxib	0.0462095084484904	0.511973458939675	0.359258915301764	0.179809733475296	-0.133642468805586	0.67820794733504	-0.817315736640037	0.531204426033635	-0.556886624208687	0.926930353740485	2.57265267705437e-14	0	146	Etoricoxib	+ IR	F15	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	71393.5405405405
3	1	n05	SAMPLE	Acalabrutinib	0.201860264717426	-0.901753700154971	-0.152601118998366	-1.42540994379227	-0.822820431921179	0.347442648665868	-0.690340216162371	-1.14707709015806	0.479854093963648	0.925838454471446	2.81195661535128e-14	0	402	Acalabrutinib	+ IR	N05	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	52365.6197183099
2	1	g09	SAMPLE	Olmutinib	0.499436323337787	-0.566534066269633	-0.00914350040720389	-0.372410189331299	-0.943575963328195	-0.0772381318559645	-0.39943810655074	1.23371597969117	1.85753935474168	0.925117484865373	2.9796572728495e-14	0	272	Olmutinib	+ IR	G09	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	54342.4603174603
3	1	d06	SAMPLE	Afatinib Dimaleate	1.85993087402128	-0.788838786219582	-1.65862840155834	-0.56378980728734	-3.52292097661021	-0.152915145774034	-0.231530071848907	2.3924935012524	2.0437997674353	0.924606906996865	3.10239542370271e-14	0	404	Afatinib Dimaleate	+ IR	D06	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	27498.873015873
3	1	c08	SAMPLE	Berbamine dihydrochloride	-0.976690777777054	-2.20257001148947	-0.215028050043921	-0.484096004093987	0.362588835946649	0.557059838240116	-1.26816178865111	-1.44269942052088	0.747862886274315	0.92441618706586	3.14530125409897e-14	0	427	Berbamine dihydrochloride	+ IR	C08	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	62845.4897959184
3	1	l08	SAMPLE	Brigatinib	-0.747337211949033	0.802560367783615	0.411608785330979	-1.77809299724074	0.583348741813671	1.09837667859551	0.184290275051758	0.00628973269190295	-0.917516953906876	0.922888926530272	3.56338374487821e-14	0	437	Brigatinib	+ IR	L08	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	61520.3137254902
1	1	d10	SAMPLE	Catharanthine	-1.05475010525006	0.179796960779758	0.460206156691881	0.506454911224201	-0.545746552752532	-0.245877406396098	-1.04342415410078	0.00473260135398267	0.3166872089521	0.922699684540576	3.61211841655877e-14	0	68	Catharanthine	+ IR	D10	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	73057.2777777778
4	1	c05	SAMPLE	Ivosidenib	-0.58154988919108	0.206816478521825	0.8191369981056	-0.362692869056819	0.758509284334287	-1.23392374929478	1.1771379665475	-0.604014091752319	0.275112217141597	0.921401648743876	4.01410397476026e-14	0	601	Ivosidenib	+ IR	C05	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	66985.6666666667
1	1	d17	SAMPLE	Glycyrrhizin	0.335214857907847	0.995739797727716	-0.562631296661151	-0.406425080834104	1.54257688592974	-0.0435254395739273	0.566908003894503	1.84197866536641	0.108833953980555	0.919893934874933	4.53798315660988e-14	0	168	Glycyrrhizin	+ IR	D17	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	55723.1228070175
3	1	n08	SAMPLE	Busulfan	-0.755822246577894	-0.615827049020714	0.202476145955606	-0.0574342597165227	0.0222692144714641	0.15561033047912	0.637218339761524	-1.11972849988939	0.181217193082121	0.919384984254588	4.72295489195302e-14	0	439	Busulfan	+ IR	N08	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	65331.0153846154
3	1	e10	SAMPLE	Cediranib	0.70497826187043	0.776526324159027	-1.42263379962509	1.30460146456048	-0.145230748791072	0.984261702563857	0.512776766065091	1.7761304673692	-0.400119426624375	0.918461039417177	5.08661940107624e-14	0	453	Cediranib	+ IR	E10	AstroF-IR-3uM-plate1	3uM	SAMPLE	AstroF-IR-3uM-plate1	45865.724137931
4	1	m08	SAMPLE	Nintedanib	-1.19699034347851	-0.452534411517361	-0.64145841137104	1.06949818339571	1.80035417914267	1.11912315736112	-0.239625814419386	-0.795514019531085	-0.340832567394702	0.916859881255561	5.79200638251466e-14	0	645	Nintedanib	+ IR	M08	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	58110.7313432836
4	1	h17	SAMPLE	Urethane	-0.228913898701491	1.00677943310256	-0.177961373766846	0.4030840392773	0.398708757155192	0.493787000650424	-1.88451681096337	0.774661492727437	-0.0937067700305468	0.916184141172679	6.11036483711907e-14	0	751	Urethane	+ IR	H17	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	58434.1333333333
1	1	n13	SAMPLE	Eltrombopag Olamine	-0.385622802400255	-0.192775813342594	0.228650153189095	-0.11365198267186	-2.00026210025448	0.840508332232773	1.55841102522166	-0.299443683800731	-0.493798775229967	0.913651181689744	7.50718707112673e-14	0	128	Eltrombopag Olamine	+ IR	N13	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	67587.8026315789
1	1	m17	SAMPLE	Hydroxyurea	0.823622766499854	0.0922034936575924	-0.300790774952087	-0.514823136886666	0.908554115089119	-0.144804866413893	-0.396223382930937	-1.11677738328395	-0.616787746707158	0.912069151973277	8.52743843564149e-14	0	177	Hydroxyurea	+ IR	M17	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	62035.0491803279
4	1	k13	SAMPLE	Silibinin	0.125650925762734	1.0718390021058	0.378388257670095	-0.0838231549747991	-1.46577676542365	-0.391974137918254	-0.3412758644334	0.6565282368667	-0.887951402048401	0.911563727864732	8.8686361326328e-14	0	705	Silibinin	+ IR	K13	AstroF-IR-3uM-plate2	3uM	SAMPLE	AstroF-IR-3uM-plate2	59169.9285714286
2	1	j07	SAMPLE	Mitotan	0.424884413179124	0.165889374899831	0.041194170119939	-0.824625516253099	-0.12824646187026	-0.53945261508753	-0.716322150144078	-0.761844444794905	0.826046602525576	0.910245678568961	9.85569816859698e-14	0	252	Mitotan	+ IR	J07	AstroF-IR-1uM-plate2	1uM	SAMPLE	AstroF-IR-1uM-plate2	56825.9701492537
1	1	h08	SAMPLE	Bicalutamide	-0.133401767232613	1.1951031100303	0.459897736188794	0.0754089648948804	0.0017511767304604	0.00923586586753433	-0.821890619827568	0.841307156869618	-1.39916125674151	0.910176293408104	9.89106907718361e-14	0	48	Bicalutamide	+ IR	H08	AstroF-IR-1uM-plate1	1uM	SAMPLE	AstroF-IR-1uM-plate1	64744.5479452055
