"","Compound","Category","Concentration","Astrocyte","DistanceScore","PCA01","PCA02","PCA03","PCA04","PCA05","PCA06","PCA07","PCA08","PCA09","PCA10","Library"
"1993","Esmolol hydrochloride","IR+ Compounds","10uM","AstroD",0.94348231891229,-0.924161769932836,-0.173093111952599,-0.933125345322068,1.01464402160595,0.175590445057126,0.222981506781725,-0.485667715277352,0.580807523428712,-0.98555344276421,0.99475371275653,"FDA Approved Drugs Library"
"1994","Esmolol hydrochloride","IR+ Compounds","1uM","AstroD",0.77494509995756,1.15037698586235,0.52383428386076,0.230291587679327,-0.428598318443751,-0.00272536373417649,0.119328005538682,-0.189127762333094,-0.242366027273679,-0.285644380701017,-0.670000744121132,"FDA Approved Drugs Library"
"1995","Esmolol hydrochloride","IR+ Compounds","1uM","AstroF",1.46692206751997,-1.79622905603023,0.0347673587825557,0.137389002587398,-0.0314290635849374,0.641339408406452,1.13241933713398,-1.00456406706729,-1.43067698780955,0.559545133998896,NA,"FDA Approved Drugs Library"
"1996","Esmolol hydrochloride","IR+ Compounds","10uM","AstroF",0.97553610401984,-0.226888231815113,0.527379457989814,0.759881508249961,-0.022031255136657,-0.208372829224874,0.781151772965224,0.410538588590755,-0.322664385070983,1.8783460642084,NA,"FDA Approved Drugs Library"
"1997","Estradiol Valerate","IR+ Compounds","1uM","AstroD",1.40297367236601,-0.365209645259715,-0.819216329975422,-0.993851274416292,1.64291495642152,0.1166438867686,0.205981256502679,-0.404645348590163,0.354833879218824,-0.434511118065244,-0.145739628027463,"FDA Approved Drugs Library"
"1998","Estradiol Valerate","IR+ Compounds","10uM","AstroD",1.25137779360248,0.397779028052254,-0.421910298608417,-0.401320416249984,-0.0234904881118251,-0.857432195086405,1.18086001353563,-0.327976991828462,-1.24304609540477,-0.429169216096026,0.756399541733752,"FDA Approved Drugs Library"
"1999","Estradiol Valerate","IR+ Compounds","1uM","AstroF",0.915802558609442,-0.556835027400619,0.292434722502285,-0.375588416601065,1.01900134970859,-0.72214389264806,0.0661757892733103,-1.4509819864793,0.202648517518334,0.64299748175901,NA,"FDA Approved Drugs Library"
"2000","Estradiol Valerate","IR+ Compounds","10uM","AstroF",0.819550191012965,-0.283995618602118,0.195365466644444,0.238983900660541,-0.309637085679519,0.434012439913699,-0.249584566938826,0.515705272494967,0.106371980212698,1.8784411419694,NA,"FDA Approved Drugs Library"
"2001","Estradiol-17 beta","IR+ Compounds","10uM","AstroD",1.22066365879788,-0.622662242346857,-0.0610858875555273,0.181752774587563,1.0775269987041,1.48734812791549,-0.458985576177344,-0.734886348342652,0.0861206337343626,0.117342443695547,-1.92586471815944,"FDA Approved Drugs Library"
"2002","Estradiol-17 beta","IR+ Compounds","1uM","AstroD",1.12566549574635,0.519079230531419,-0.00658159618295683,1.67069255635073,0.5642821293962,1.26919695298214,0.284637029133003,-0.732719445558438,0.466535970713288,0.033317389014033,0.0020470783840268,"FDA Approved Drugs Library"
"2003","Estradiol-17 beta","IR+ Compounds","1uM","AstroF",0.88200928059212,0.148287744084465,0.642282831479005,-0.0560925341901939,-0.390679610572386,-0.436337592316996,-1.26736840561106,-1.27640750415145,0.386958913039388,-0.231307367751113,NA,"FDA Approved Drugs Library"
"2004","Estradiol-17 beta","IR+ Compounds","10uM","AstroF",0.732775271277943,-0.193389565315306,0.836893496838184,0.627619751856693,-0.752370103295519,-0.355651124431993,-1.39392082750639,1.28538952766972,1.31848133828017,2.03067292348952,NA,"FDA Approved Drugs Library"
"2005","Estramustine","IR+ Compounds","10uM","AstroD",1.23084706077962,0.420695868390545,-0.616129515762987,0.0615218870066607,-0.455721571598614,-0.398119980991381,0.19708554383508,-0.911254278976566,-0.501075886597963,-0.930873520728811,-0.970324000067127,"FDA Approved Drugs Library"
"2006","Estramustine","IR+ Compounds","1uM","AstroD",0.585806824503984,0.183159849954098,1.861271925025,-0.228166500993565,-0.505422862667136,-0.549648908273045,0.641841421186221,-0.0613361709390579,-0.730062975740634,-0.173893873813962,-0.592985827593563,"FDA Approved Drugs Library"
"2007","Estramustine","IR+ Compounds","1uM","AstroF",0.826776623275657,-0.136457368647245,0.128356946833729,-0.256750230181965,0.356922290384134,-0.587805799331739,-0.0346711675433303,-0.49967136032911,0.340902113118788,0.139790483173992,NA,"FDA Approved Drugs Library"
"2008","Estramustine","IR+ Compounds","10uM","AstroF",0.808882467790001,1.38081510254726,0.979338491755001,0.567469715240336,-0.678041003332839,-0.680354411819927,-0.625251212188567,-0.885147240029478,0.0887597040788685,-0.643062657832633,NA,"FDA Approved Drugs Library"
"2009","Estriol","IR+ Compounds","1uM","AstroD",1.22443267013183,-1.30286604030646,-0.186036523507157,-0.577817581302982,-0.459744047295057,0.251063616197137,-0.308549089509602,-0.774716745708398,-0.0169007758176093,-0.029770990627292,-1.23426736372867,"FDA Approved Drugs Library"
"2010","Estriol","IR+ Compounds","10uM","AstroD",0.532681754720656,1.77783527245086,0.58952315477733,-2.42907560184128,-2.32708976089054,-0.00305550800272509,-0.913515390964625,-1.00222961331316,0.0861576338493816,0.389377783881672,-0.254466080769277,"FDA Approved Drugs Library"
"2011","Estriol","IR+ Compounds","1uM","AstroF",0.993164082972253,0.834060530269596,-0.408170666341242,1.0391550596177,-0.657129364777103,0.500296888513347,1.0665890217975,1.51414761319824,-1.08356616409391,1.10490420682569,NA,"FDA Approved Drugs Library"
"2012","Estriol","IR+ Compounds","10uM","AstroF",0.555949801006114,1.43704073577343,-1.78780160871408,-0.464353043453674,-0.562111078648161,-0.215311561438491,-0.91820856962615,1.4382884334485,0.932894220783553,0.316828983356742,NA,"FDA Approved Drugs Library"
"2013","Estrone","IR+ Compounds","1uM","AstroD",1.20156072657447,-0.917265754143177,-0.0629580603772425,-0.163934615511801,1.27124482322347,-1.23259832026203,-0.181022448496277,-1.42165730707996,0.75494448553141,-1.05569132812964,-0.928797707707853,"FDA Approved Drugs Library"
"2014","Estrone","IR+ Compounds","10uM","AstroD",0.705427594022255,0.776610413192173,-0.21571562713745,-0.751206291735323,-0.420444779765901,-0.706838140511906,1.06477512592045,0.542534437447644,0.278091409024403,0.414534727125847,0.788549255037497,"FDA Approved Drugs Library"
"2015","Estrone","IR+ Compounds","1uM","AstroF",1.27421091242372,0.655827631867856,-0.353003199587633,-0.21774074833351,-1.43584850332118,-0.22980720747582,0.381800404295432,-0.722840226860968,-0.265194432390247,0.311024842711726,NA,"FDA Approved Drugs Library"
"2016","Estrone","IR+ Compounds","10uM","AstroF",1.23638227672568,0.733702105257601,0.805232281220495,1.28495545754872,0.227096504672472,-0.254006886587585,1.17496717700093,0.819877224555661,-0.402929756640804,-0.375115166970738,NA,"FDA Approved Drugs Library"
"2017","Estropipate piperazine salt","IR+ Compounds","1uM","AstroD",1.34522718470776,0.491369760548657,-0.0330894633713667,-0.807847993821121,0.496446957826008,0.698568951371678,1.08718891900283,-0.49441859446348,-0.582708318099855,-0.260136894488461,-1.7740498145243,"FDA Approved Drugs Library"
"2018","Estropipate piperazine salt","IR+ Compounds","10uM","AstroD",1.15401387611516,-0.0591409368469534,0.31836733915619,-0.1124342756265,0.0156526456943574,1.58083575532041,0.347595116634218,0.0975351928868558,-1.3432989710886,-0.895827196497517,-0.146068358759956,"FDA Approved Drugs Library"
"2019","Estropipate piperazine salt","IR+ Compounds","10uM","AstroF",1.28475795884681,-0.195576884441401,0.810722708327626,0.652415072350706,-0.0745223082573156,-0.40277192763332,0.392691167132979,0.161035659092462,1.28684924491311,-0.767018485498119,NA,"FDA Approved Drugs Library"
"2020","Estropipate piperazine salt","IR+ Compounds","1uM","AstroF",1.14151048161273,0.0440221809765182,1.52714835523311,0.352750585392497,-0.0878753055786964,-0.963450534989943,-0.0434952674625561,-0.0355740997750075,-0.100594810417219,-2.65869492056145,NA,"FDA Approved Drugs Library"
"2021","Etanidazole","IR+ Compounds","10uM","AstroD",1.04643741497772,-0.998021874499363,-0.261319595540101,-1.00863922192304,3.38317451087779,-0.161361337285406,0.135781681188231,2.21052806040411,0.426560679525089,0.423684085614004,1.79601748127817,"FDA Approved Drugs Library"
"2022","Etanidazole","IR+ Compounds","1uM","AstroD",0.853460440244821,-1.32685734453868,-0.202258287607341,0.717881298222139,-0.736641652743513,-0.773368844941651,-1.05766869630226,0.587246335534764,1.33148711152444,0.804875567911335,-0.166917174429707,"FDA Approved Drugs Library"
"2023","Etanidazole","IR+ Compounds","10uM","AstroF",1.42225295546922,0.139351399401458,0.777728476094625,-1.5301701770605,-0.387380396919188,0.746076226666611,0.750469407652571,-0.614298986334296,-0.859258389728263,0.808902765641369,NA,"FDA Approved Drugs Library"
"2024","Etanidazole","IR+ Compounds","1uM","AstroF",1.25456054276997,0.245968476649658,0.568040025265907,-0.413777856187216,0.544420619381132,1.48254948054556,-0.461211907276181,0.167974839396588,-0.523588156894576,-0.767985511451981,NA,"FDA Approved Drugs Library"
"2025","Ethacrynic acid","IR+ Compounds","1uM","AstroD",0.850105393610176,0.452311310567095,0.140556990042394,0.279939960541542,-1.32491966445611,-0.948105050408106,0.351578789217217,-0.115165383583134,-0.84240621915024,-0.166338524896889,-0.765831201679902,"FDA Approved Drugs Library"
"2026","Ethacrynic acid","IR+ Compounds","10uM","AstroD",0.528697455067416,-0.275508130364075,-0.227784987795698,-0.107848398587426,-0.41044841582761,-0.0752484767805043,-1.90622930789744,0.904565991988065,-0.40245016661959,-1.27196618489584,0.967362931861705,"FDA Approved Drugs Library"
"2027","Ethacrynic acid","IR+ Compounds","1uM","AstroF",1.08803235533069,0.448914378710071,0.742923175874819,-0.888383428180504,-1.22709313577336,-0.00654464967407522,-0.968442824864508,0.130175910070877,0.70913531107192,-0.192000820115018,NA,"FDA Approved Drugs Library"
"2028","Ethacrynic acid","IR+ Compounds","10uM","AstroF",0.746008382239675,1.1087289889365,-0.699771189178111,-1.05548299900297,-0.104501709566711,0.661755371727226,-0.572062125693116,2.04712627147692,0.704901368215211,0.492352137192501,NA,"FDA Approved Drugs Library"
"2029","Ethambutol dihydrochloride","IR+ Compounds","10uM","AstroD",0.998581102190848,-0.305928664845482,0.882088083152547,1.16870748168189,1.04753120299268,1.64360785709299,0.98541951671515,-0.380386730564412,0.0804469406997537,-0.578717655996279,-1.55796767517181,"FDA Approved Drugs Library"
"2030","Ethambutol dihydrochloride","IR+ Compounds","1uM","AstroD",0.592794231751705,0.291460028487106,1.70708303442034,0.787492645694467,-0.0185354830701285,1.19802274302953,-0.6318275440549,0.110358813187506,-0.35335863049247,-0.721552414124337,-0.611132835066639,"FDA Approved Drugs Library"
"2031","Ethambutol dihydrochloride","IR+ Compounds","1uM","AstroF",0.999833048807019,0.922466179998406,0.763357562872127,0.321529970371494,-0.71364345997338,-0.136225941159317,-0.476251627001712,-0.250902250190924,0.18823948974918,0.0921844465439184,NA,"FDA Approved Drugs Library"
"2032","Ethambutol dihydrochloride","IR+ Compounds","10uM","AstroF",0.790254800924036,0.387820932407155,1.45724497807842,0.667807600934098,0.0373371298667669,-0.407479480592301,-0.0170819965421199,-0.167322854685847,0.855041926418639,0.861903949939353,NA,"FDA Approved Drugs Library"
"2033","Ethamivan","IR+ Compounds","10uM","AstroD",1.11118385017789,-1.91294317810486,-0.537987706275919,0.721527239355737,-0.13389324473273,1.18280031099849,-1.6032166373422,-0.892927253461845,-2.32433907968407,-1.0707752134369,-0.847215431548313,"FDA Approved Drugs Library"
"2034","Ethamivan","IR+ Compounds","1uM","AstroD",1.07220389290557,0.260288268458802,-0.0443094814279148,2.45904948790424,-1.22142946539093,1.12731828719475,-1.23381454005456,-1.05200967084734,-0.0849470287466991,1.47013402626504,0.0142107084287112,"FDA Approved Drugs Library"
"2035","Ethamivan","IR+ Compounds","10uM","AstroF",1.66025589029867,-2.21307738566479,0.510824422986897,-0.0983512090537766,-0.18959909710372,-1.14360741578494,1.70299213121947,0.101235483941954,0.347309206139297,-2.88147846934346,NA,"FDA Approved Drugs Library"
"2036","Ethamivan","IR+ Compounds","1uM","AstroF",1.55116224956887,-0.566019345034233,0.0912260281159568,0.0430532707884745,-0.76730739639314,0.149933513523459,1.23283780954094,0.893645351776084,-0.0898901198114735,-1.68646089786668,NA,"FDA Approved Drugs Library"
"2037","Ethamsylate diethylammonium salt","IR+ Compounds","1uM","AstroD",1.08672905059402,0.455859461122433,-0.195094752897655,0.296916014991903,-0.360349602511132,0.186375108844842,0.0601893699885694,-0.133051212245397,-0.0996216416030073,0.277604580378597,-0.678005339853781,"FDA Approved Drugs Library"
"2038","Ethamsylate diethylammonium salt","IR+ Compounds","10uM","AstroD",0.504738676191093,4.47822125977496,1.51321288814177,-1.76446656438974,-3.46171499026393,-0.744961454979642,2.72185277684721,2.34507254185281,1.8852255330565,0.0788419073953574,0.165261114185759,"FDA Approved Drugs Library"
"2039","Ethamsylate diethylammonium salt","IR+ Compounds","1uM","AstroF",0.697246277003488,1.68180740196347,0.52111138996464,0.999293653928301,0.284237210993974,-0.100573734394768,-0.542522205353954,1.32279464308065,-0.38307650115868,-1.29677753224495,NA,"FDA Approved Drugs Library"
"2040","Ethamsylate diethylammonium salt","IR+ Compounds","10uM","AstroF",0.666206187119138,1.50133999246389,-1.87761388318592,-0.886577473328066,0.675179407713342,-2.23805389497632,0.792059761903249,0.408917557169533,-2.50305502501965,1.20408379176453,NA,"FDA Approved Drugs Library"
"2041","Ethaverine hydrochloride","IR+ Compounds","10uM","AstroD",0.922987349689514,-2.5468276939906,-1.65276617109513,-1.0013880866436,-1.0149974275801,-0.380850266698964,-0.314318784517291,1.82630263055574,-0.647770180390996,0.0137627177840831,-0.161558882361117,"FDA Approved Drugs Library"
"2042","Ethaverine hydrochloride","IR+ Compounds","1uM","AstroD",0.75637156669709,-0.931559947672453,-0.627738102986638,-0.512017723794628,-0.760336035407716,0.456317293620369,-0.238889056233596,0.569614543607979,0.89328433288092,0.310977420213107,0.835603644427344,"FDA Approved Drugs Library"
"2043","Ethaverine hydrochloride","IR+ Compounds","1uM","AstroF",1.39155598412212,-0.618236181562197,0.661255608628565,-0.683049352234461,-0.557740881658416,0.466896521653869,-0.545188284311772,-0.756939820041704,0.31511217886313,-0.030217289043675,NA,"FDA Approved Drugs Library"
"2044","Ethaverine hydrochloride","IR+ Compounds","10uM","AstroF",0.479591386061106,0.219908554769756,-0.389412720393953,-0.527855555588977,0.470887102662403,-0.291778798881183,-0.759508601658758,-0.0424924396458055,1.43666207741381,2.43909337870706,NA,"FDA Approved Drugs Library"
"2045","Ethinylestradiol","IR+ Compounds","10uM","AstroD",1.25312400499788,-0.603072821995208,0.406294088313532,0.582670476836855,0.326084133985556,-0.043418070830367,0.366743576080228,-1.00480963453383,-0.0526218235515148,-0.872127537722196,-0.123027395919494,"FDA Approved Drugs Library"
"2046","Ethinylestradiol","IR+ Compounds","1uM","AstroD",0.924029490035329,0.282057867005724,0.319979085854956,1.79831624710283,0.401399108750507,0.487043197230897,-0.997258351509955,-1.4732590220624,0.683681015360682,-0.824891614573127,0.0286061513320541,"FDA Approved Drugs Library"
"2047","Ethinylestradiol","IR+ Compounds","10uM","AstroF",1.15243359486672,-0.0311040521899499,0.0794676707853602,1.09613275238209,0.676541612574891,-0.0550139988320672,1.27261161041613,0.0207969355728001,-1.20882239065718,0.0923213156633012,NA,"FDA Approved Drugs Library"
"2048","Ethinylestradiol","IR+ Compounds","1uM","AstroF",1.03959934423644,-0.0203569325862358,1.35836215065102,0.623001236049022,-0.0930170235442829,0.262634217112138,0.338254224374694,-0.13788117459146,-1.30519663877336,1.47824543272699,NA,"FDA Approved Drugs Library"
"2049","Ethionamide","IR+ Compounds","1uM","AstroD",1.20190337546219,-0.492657435355211,0.515861297808688,-0.648937389183067,1.75917430658664,1.36558551745319,0.329748407136682,-1.04820053444969,1.2960543678669,0.20377803913431,0.0451152610053088,"FDA Approved Drugs Library"
"2050","Ethionamide","IR+ Compounds","10uM","AstroD",0.412680599665662,-0.284884883387911,0.943199536054785,0.231834785964073,-0.024348296661737,0.48079531849401,0.567360564763931,1.46170719463915,0.286869633693207,-0.865652763518415,-0.460804663566001,"FDA Approved Drugs Library"
"2051","Ethionamide","IR+ Compounds","10uM","AstroF",1.10499581057398,0.49786048701556,0.164871259902184,1.28829951963909,-0.504989401176545,-0.0752025710938674,-0.319467884510736,1.00502227463235,-0.744067398326537,-0.577441895815056,NA,"FDA Approved Drugs Library"
"2052","Ethionamide","IR+ Compounds","1uM","AstroF",0.59058918765215,1.01394004566433,-0.490685195071283,1.08017962399147,-0.791685153994325,-0.896515583934207,-0.252922022648482,0.287217382529088,-1.13540073604178,0.504174880319938,NA,"FDA Approved Drugs Library"
"2053","Ethisterone","IR+ Compounds","1uM","AstroD",1.06773513113552,-0.140130518849116,-0.768093194058794,-0.519019481652408,-0.116851559162471,-1.09271459337621,0.432873423308095,-0.186544214262116,0.348557650944046,-1.39102807490331,-2.29661328787599,"FDA Approved Drugs Library"
"2054","Ethisterone","IR+ Compounds","10uM","AstroD",0.584770591166636,0.728390882332595,0.601136265305552,0.400009442035176,-0.518450241591453,0.131580321177108,0.317736029042332,-0.80593902209658,0.551235661279127,-1.34562744179388,0.920643210976828,"FDA Approved Drugs Library"
"2055","Ethisterone","IR+ Compounds","10uM","AstroF",1.62109820918961,0.257898923770259,0.604811288017762,0.0380786030729996,-0.0943863435104043,-0.0846928198262809,1.54961642678197,0.0535257863723555,0.147043953239385,-0.683878322885049,NA,"FDA Approved Drugs Library"
"2056","Ethisterone","IR+ Compounds","1uM","AstroF",1.35144632289129,0.465707206258357,0.82489291576683,0.291199371234467,-0.742080272606365,0.246373197711279,0.666008716985747,0.622917834573164,-1.49157636464643,-0.150415603782925,NA,"FDA Approved Drugs Library"
"2057","Ethopropazine hydrochloride","IR+ Compounds","1uM","AstroD",1.12923083363548,-0.317078603822444,-0.483260693691262,0.10067437699313,0.0516581123377506,-0.39362806131789,-0.201709130677204,0.420553783306839,-0.359750227400915,0.611051558435364,1.08497872845433,"FDA Approved Drugs Library"
"2058","Ethopropazine hydrochloride","IR+ Compounds","10uM","AstroD",1.1234477074772,-0.0709172639941007,-1.91158842726452,1.13621171439611,-1.08684273265664,-1.31925274944854,-0.685653129075712,-1.26682844281139,0.572976963993917,0.651550768314048,-0.314773306196003,"FDA Approved Drugs Library"
"2059","Ethopropazine hydrochloride","IR+ Compounds","1uM","AstroF",1.20400174675784,-0.599819350351691,-1.12957427886489,-1.05700999832132,0.764209460602211,0.719631279189639,0.159578055943752,-1.40170998687052,-0.396435970466174,0.549616141728253,NA,"FDA Approved Drugs Library"
"2060","Ethopropazine hydrochloride","IR+ Compounds","10uM","AstroF",0.937660749152206,-0.994762477405956,-1.40207216017985,-2.14803824852736,-0.786779214173101,0.157211356564514,-0.842549155312303,-1.31190668720497,-1.14773918947561,0.905216507812412,NA,"FDA Approved Drugs Library"
"2061","Ethosuximide","IR+ Compounds","10uM","AstroD",1.18375909793658,0.73205684191925,-0.329184706985462,1.42129699360354,0.0879601284794942,-0.0143739935452306,-0.239824544758928,-1.0543449685274,-1.08625596570844,-0.243495923187651,-1.32180916942115,"FDA Approved Drugs Library"
"2062","Ethosuximide","IR+ Compounds","1uM","AstroD",0.502600036465425,1.03177740500412,1.11388354896264,-0.399800165096598,0.950473279968842,0.216040664642976,-1.0340133797133,-0.114375976807449,0.660971354317223,-1.43069846535778,-0.0124064164518126,"FDA Approved Drugs Library"
"2063","Ethosuximide","IR+ Compounds","10uM","AstroF",0.960299972349438,-0.450703295160877,-0.184455417211494,-0.213053242767729,-0.172911046077755,-0.427752444830367,-0.326269543947985,0.472138256596494,1.44459587984111,-1.03005137820927,NA,"FDA Approved Drugs Library"
"2064","Ethosuximide","IR+ Compounds","1uM","AstroF",0.75484925915855,-0.555954391739787,-0.268527162178054,-0.0392373924347237,-0.720204640585035,-0.922871625373522,-0.371677855261477,1.17826841829601,-0.676891997866338,-0.117311459233238,NA,"FDA Approved Drugs Library"
"2065","Ethotoin","IR+ Compounds","10uM","AstroD",1.16376739137524,0.177797915274307,0.0850119152801336,0.355336024248217,0.829046378278627,0.105780738164614,0.15116549199657,0.48594085353496,-0.103874639348914,-0.358045650022938,0.203884497338984,"FDA Approved Drugs Library"
"2066","Ethotoin","IR+ Compounds","1uM","AstroD",0.898704357268068,0.61979140487005,-0.174900506947352,0.288329310215794,0.851607634245384,-1.66493807802019,-1.35684629254005,-0.314719712432938,0.877932281159106,0.148462459488443,0.153644866741516,"FDA Approved Drugs Library"
"2067","Ethotoin","IR+ Compounds","10uM","AstroF",1.0131209926244,0.715192598501278,0.118487530426519,0.808475815489952,0.0924307146477982,0.151183653616635,-0.662298084325644,0.17922316985143,-0.395885788340439,-2.31869784046433,NA,"FDA Approved Drugs Library"
"2068","Ethotoin","IR+ Compounds","1uM","AstroF",0.800943263310295,-0.0438851322237566,0.34752757350931,0.686403785306579,-0.00619972527945909,0.474657103826134,-0.271379672622708,0.675799278162799,0.728537496580999,0.116609147744581,NA,"FDA Approved Drugs Library"
"2069","Ethoxyquin","IR+ Compounds","10uM","AstroD",1.04771210867326,1.16865596281809,0.736499844293752,1.91147191598953,-0.160839907560353,-0.0278518900202112,0.119019845010229,1.15103446831117,-1.92802836126545,-0.875669301843555,-0.23432322846912,"FDA Approved Drugs Library"
"2070","Ethoxyquin","IR+ Compounds","1uM","AstroD",0.882892407077591,0.183784789072954,0.622334784341861,0.32108998546839,-0.967940354289843,0.317801112610288,0.74104125174236,-0.361494064821391,-1.01592516870136,-0.738503414859555,-0.107591649850701,"FDA Approved Drugs Library"
"2071","Ethoxyquin","IR+ Compounds","10uM","AstroF",1.04069680085069,0.685119301755288,1.21629441410486,1.04381136136908,0.434100830076536,-0.0953979162050867,-0.836992502608867,0.375000248064316,-0.418757409849984,-2.44135807520662,NA,"FDA Approved Drugs Library"
"2072","Ethoxyquin","IR+ Compounds","1uM","AstroF",0.646046408600286,0.383518922591601,0.785774652992363,1.20355668116041,0.146877852650099,-0.662002849808135,0.504907310198129,0.761196001965595,-0.557416240872354,1.1771589024662,NA,"FDA Approved Drugs Library"
"2073","Ethoxzolamide","IR+ Compounds","1uM","AstroD",1.57746877159254,-0.0296362521559453,-1.16501100490966,-0.435941951728884,1.12919914188346,-0.995406031350982,0.423930861840928,-0.342281754654246,0.999975983750582,0.665719705845624,0.320514151613413,"FDA Approved Drugs Library"
"2074","Ethoxzolamide","IR+ Compounds","10uM","AstroD",0.840794433768395,-0.251499170499659,-0.194516597164782,-0.380026540787154,-0.880907192058677,1.09334998801785,-0.798656268300941,-0.228559805649543,-0.548830932226876,0.879379649481077,1.55538230184756,"FDA Approved Drugs Library"
"2075","Ethoxzolamide","IR+ Compounds","10uM","AstroF",1.01589122765316,0.0378675768074414,-0.672187394970503,-2.04725655741998,0.0726185046315055,0.539054748509928,-0.293689740853437,-0.464110864304467,-3.20672938632501,2.34797676146791,NA,"FDA Approved Drugs Library"
"2076","Ethoxzolamide","IR+ Compounds","1uM","AstroF",0.82784096693939,0.345422766606025,0.161697061793783,1.64567656960589,0.0752295304325257,0.20926301659766,-0.472406465204447,-0.645481900589114,0.457516150057916,-0.290087411134718,NA,"FDA Approved Drugs Library"
"2077","Ethynodiol diacetate","IR+ Compounds","1uM","AstroD",1.20420618224935,-0.495738245225377,0.247634929505204,1.27663543120183,0.47886681301663,0.85916145907743,-1.66489332838826,-0.279289203035573,0.0150184533377393,0.665819877373752,-1.4066409770861,"FDA Approved Drugs Library"
"2078","Ethynodiol diacetate","IR+ Compounds","10uM","AstroD",0.856635930361233,0.274236394412923,-1.48084297611837,-1.74204781334668,-0.467578753991251,-0.194320542192635,-1.08796006472375,-1.22842196169605,1.31794718503772,1.98791484712383,0.94795672777739,"FDA Approved Drugs Library"
"2079","Ethynodiol diacetate","IR+ Compounds","10uM","AstroF",1.18868130728273,-0.570536783658163,0.42681332597692,-2.39542095517395,-1.25182628064748,1.16677809960048,-0.426431184169298,-0.962844922264152,1.01143354910501,1.62145306912253,NA,"FDA Approved Drugs Library"
"2080","Ethynodiol diacetate","IR+ Compounds","1uM","AstroF",1.14728262639397,-4.65212482696962,-2.06482085406203,1.5461489048701,0.15661604675157,0.366186785294194,1.29603293196874,-0.9609758546825,-0.434084475398701,1.48114035641691,NA,"FDA Approved Drugs Library"
"2081","Etifenin","IR+ Compounds","10uM","AstroD",1.1452928395089,-0.153192384804227,-1.03996212392959,0.353231697149562,-0.786605111432435,0.275723813427814,0.185164520445635,-0.275640945587824,0.0673133100381898,0.137542874823137,1.98883850263172,"FDA Approved Drugs Library"
"2082","Etifenin","IR+ Compounds","1uM","AstroD",0.693139874734059,0.947511705745123,-0.0417859971077995,0.525656946325136,0.644467382077978,-1.25429385234597,-1.13777927045327,0.113649205535632,0.404880967078498,-1.10314943092738,0.157272358490614,"FDA Approved Drugs Library"
"2083","Etifenin","IR+ Compounds","10uM","AstroF",1.31634591040834,-0.573679067940662,-0.419818028479857,-0.85515969504486,-1.26545550886878,-0.132674024480346,-0.515238507540888,-0.144346774222317,-0.676390184373602,-0.173632008986869,NA,"FDA Approved Drugs Library"
"2084","Etifenin","IR+ Compounds","1uM","AstroF",0.970996972967938,1.02069586346496,0.108321026281197,-0.2231300549065,-0.776839341052342,-0.637698676140622,0.254217071498566,0.396355421688017,-1.68109439753407,-0.640584111520312,NA,"FDA Approved Drugs Library"
"2085","Etilefrine hydrochloride","IR+ Compounds","10uM","AstroD",0.953628953671558,-1.15629943610857,1.40784638237602,-0.13905558271216,0.729859278386496,0.938042432097853,-0.645480212356776,0.320711181669288,-0.276885362438929,-0.0655018599109858,-0.470197025443321,"FDA Approved Drugs Library"
"2086","Etilefrine hydrochloride","IR+ Compounds","1uM","AstroD",0.659536873984384,1.12116500254043,0.276256382562501,-1.18165495368008,-0.905596846689823,0.192047415839934,-0.066716551205759,-1.42272801191559,-0.455282306276943,-0.351437990774157,-0.246682768437593,"FDA Approved Drugs Library"
"2087","Etilefrine hydrochloride","IR+ Compounds","10uM","AstroF",0.902822464874672,-0.757016762844763,-0.0664736568956092,0.13929700214115,-0.167107812741263,-0.128106619150973,-0.0149489724101741,2.03315680934918,0.487894321845246,0.566362981669493,NA,"FDA Approved Drugs Library"
"2088","Etilefrine hydrochloride","IR+ Compounds","1uM","AstroF",0.504601360683737,-0.51584864399651,0.0314583541711571,0.0181785939126962,0.525026190226515,-0.115713710295016,-0.880474788404691,0.360846744774067,0.706419786144477,0.0958775342341159,NA,"FDA Approved Drugs Library"
"2089","Etodolac","IR+ Compounds","10uM","AstroD",1.04333378741275,0.498407306817113,0.920816561481077,1.5896464322268,0.139080345725511,-0.392916725410631,1.42609786522469,0.356330135109387,-1.45811096455334,-0.740657658518578,1.98776358687415,"FDA Approved Drugs Library"
"2090","Etodolac","IR+ Compounds","1uM","AstroD",0.91124617378034,-0.0542873289082958,0.0142537936801318,-0.131832535802693,-0.748135219140048,0.643637045876404,-0.190345486494543,0.44117736080913,0.544937606400236,1.32847058783769,-0.523241402692355,"FDA Approved Drugs Library"
"2091","Etodolac","IR+ Compounds","10uM","AstroF",1.33073951068647,1.01813383400956,0.567280213321752,-0.277409319097396,-0.479953073683751,0.70816728170928,0.29417182384215,0.238506468930395,-0.849983887010633,-0.228324915563485,NA,"FDA Approved Drugs Library"
"2092","Etodolac","IR+ Compounds","1uM","AstroF",1.28919597552352,-0.231404760928292,1.97964530673152,0.131930095852519,-1.15358109221722,0.873351029631936,0.45805422517876,0.925322252440694,-1.53526835111137,1.36340751925376,NA,"FDA Approved Drugs Library"
"2093","Etofenamate","IR+ Compounds","1uM","AstroD",1.54043803888881,0.858498672110701,0.296420071399376,-0.551351423520943,0.50298407303768,-0.518871221238762,0.492859787423721,-0.709702577918877,0.368559597702405,2.26382382367655,-0.412173618755083,"FDA Approved Drugs Library"
