"","Compound","Category","Concentration","Astrocyte","DistanceScore","PCA01","PCA02","PCA03","PCA04","PCA05","PCA06","PCA07","PCA08","PCA09","Library"
"858","Jaceosidin","IR+ Compounds","3uM","AstroF",0.938877884482938,-0.595700650351759,0.888700738165946,1.79338772622292,-0.859139487522296,0.826515077325023,-0.693525645370136,1.00192189927597,-0.187124067795208,0.0450249461014559,"Anti Cancer Drug Library"
"859","Jaceosidin","IR+ Compounds","1uM","AstroF",0.841674877426041,-1.43653886478956,1.45231889741446,0.011174462305224,0.4484957969121,0.42849814835331,-0.496833562284449,0.198206046943856,-0.253146949798674,-0.273383612217222,"Anti Cancer Drug Library"
"860","L-Cycloserine","IR+ Compounds","3uM","AstroD",1.03197531317384,-0.672589062536581,-0.88535247779598,-0.0388926075454271,0.654968461819962,0.0344574520120131,2.51439136153877,-0.35566713919087,NA,NA,"Anti Cancer Drug Library"
"861","L-Cycloserine","IR+ Compounds","1uM","AstroD",0.710542060727892,-0.215867454028457,1.04324681420604,-1.40242508088694,-0.534053386626058,-0.327014406142227,-0.215816368113076,-0.182893788657519,NA,NA,"Anti Cancer Drug Library"
"862","L-Cycloserine","IR+ Compounds","3uM","AstroF",1.12223337047831,-0.813713780273166,-0.63832813960215,-0.82874565709313,-0.29338971365567,0.528149381337223,0.29240490002921,0.120816435405552,0.0301232931535625,-0.850275359676715,"Anti Cancer Drug Library"
"863","L-Cycloserine","IR+ Compounds","1uM","AstroF",0.479480373044709,-2.830808958594,1.81891080041354,-1.03880086168452,-0.0595410357019797,-0.14466355056888,0.216661905098331,-0.0138548479407913,-0.581784093291566,-0.0172495788795977,"Anti Cancer Drug Library"
"864","Lapatinib","IR+ Compounds","1uM","AstroD",1.22755753002846,-1.97950911379239,1.90423028554524,0.923200801540203,0.277624294490159,0.00983181604017334,-1.20826165294631,1.09580505912371,NA,NA,"Anti Cancer Drug Library"
"865","Lapatinib","IR+ Compounds","3uM","AstroD",1.00260582861507,1.91338473922054,2.4824771304366,-1.84658356837745,-1.32855104223856,2.18113031952164,0.157552870846909,0.136921113048158,NA,NA,"Anti Cancer Drug Library"
"866","Lapatinib","IR+ Compounds","1uM","AstroF",1.18487805350761,0.388623893304985,1.2793335778362,0.687559980812174,0.378464338618871,0.261969197582873,0.368447872422488,-0.109535869299731,0.8644613822035,-0.483957914303504,"Anti Cancer Drug Library"
"867","Lapatinib","IR+ Compounds","3uM","AstroF",1.14061995891624,2.60158347568621,0.466913530763705,0.379637578298494,-2.41142577119644,-0.917866793172226,3.41248645461342,-2.38672901892131,1.174905648635,0.0885488543574279,"Anti Cancer Drug Library"
"868","Lapatinib Ditosylate","IR+ Compounds","3uM","AstroD",1.04291848477855,-0.120699351733902,0.366282584891708,-0.0538947292591402,-0.0821623360666008,0.071687181792778,-0.0813733343586461,0.93287492013076,NA,NA,"Anti Cancer Drug Library"
"869","Lapatinib Ditosylate","IR+ Compounds","1uM","AstroD",0.958837628196087,-0.500137711402322,1.75145856588865,-0.458965684693038,-1.13410179516663,-0.151802049301078,-0.710756961188752,1.16857593441175,NA,NA,"Anti Cancer Drug Library"
"870","Lapatinib Ditosylate","IR+ Compounds","1uM","AstroF",1.12822424502023,-0.862012481620915,0.793924995955035,0.917251923429098,0.137548817979205,-0.470754344406489,-0.526541206210193,1.23392390533383,0.411278840330132,0.815187144404965,"Anti Cancer Drug Library"
"871","Lapatinib Ditosylate","IR+ Compounds","3uM","AstroF",0.709574259175278,0.068419490431829,0.752320917458811,-0.577551585895044,-1.71035609409427,-0.0703421770407869,-0.324106378135203,1.01690172232954,-0.342691730403668,-0.00429897257791996,"Anti Cancer Drug Library"
"872","Larotrectinib","IR+ Compounds","1uM","AstroD",0.778936146457238,-0.456500995334172,1.24831559252793,0.678985526210845,-0.569758116114401,-0.741609978459499,-0.464647330862099,0.0755220384495783,NA,NA,"Anti Cancer Drug Library"
"873","Larotrectinib","IR+ Compounds","3uM","AstroD",0.683172969479433,0.343043322805791,1.13342523732312,-1.32061221793018,-0.358878236426066,-0.178651348862304,-0.391575519429517,-0.0182858612754832,NA,NA,"Anti Cancer Drug Library"
"874","Larotrectinib","IR+ Compounds","1uM","AstroF",1.43290626070844,0.552876174188101,1.28032628612537,-0.170815138083547,-0.40748203131025,-0.567339691442044,-0.791938169835603,0.621278473448548,0.197961477399417,-1.33632413933947,"Anti Cancer Drug Library"
"875","Larotrectinib","IR+ Compounds","3uM","AstroF",0.885464516833053,-0.700725725736208,0.581228113302754,0.964768331553503,-0.357522123515345,-0.464367377623954,-0.752586172717492,-1.5680095353649,-0.5885099728278,-0.310079441501293,"Anti Cancer Drug Library"
"876","Larotrectinib sulfate","IR+ Compounds","1uM","AstroD",1.06311990174843,-1.41532315012156,0.189401414877108,-0.649054401133536,-0.238818311670718,-0.590053357820545,-0.255117015891919,0.321173118431219,NA,NA,"Anti Cancer Drug Library"
"877","Larotrectinib sulfate","IR+ Compounds","3uM","AstroD",0.956095776475068,0.0206901779411695,0.370129726915531,-0.607644131554231,-1.49940552875655,0.127121847929134,0.0408515579149131,0.321313751315039,NA,NA,"Anti Cancer Drug Library"
"878","Larotrectinib sulfate","IR+ Compounds","3uM","AstroF",1.14940155191713,0.132530606550454,-0.450002270317796,0.418246020560611,-0.599953416838645,-0.308464237313847,-0.131645753660816,0.678736138127527,-0.335420791659523,0.0154530855779813,"Anti Cancer Drug Library"
"879","Larotrectinib sulfate","IR+ Compounds","1uM","AstroF",1.12880030438231,-0.781106547884374,1.17588089077081,-0.690568227164856,-0.0955386139486268,-0.600129803066369,-0.825420593165108,-0.152787136537485,-0.081847025981351,-1.66890925298729,"Anti Cancer Drug Library"
"880","LDK378","IR+ Compounds","3uM","AstroD",0.820768889014195,1.74039409641675,0.333280084279336,-2.00265795817797,-0.877483908838966,0.500445504118055,0.458001855650931,-0.67542349268622,NA,NA,"Anti Cancer Drug Library"
"881","LDK378","IR+ Compounds","1uM","AstroD",0.676573255623906,0.871862859328301,-0.480530081318192,-1.45420689009915,-0.0552721292526311,-0.45757263272972,-0.862640514505767,-0.936578481335847,NA,NA,"Anti Cancer Drug Library"
"882","LDK378","IR+ Compounds","1uM","AstroF",0.458433791996024,-1.67040157256229,1.23644924879823,-1.45718751911365,-1.82868089672997,-1.26595304623201,0.176329702726475,-0.6538631103071,-0.977401405745971,-0.229502347157309,"Anti Cancer Drug Library"
"883","Ledipasvir","IR+ Compounds","3uM","AstroD",0.970151305647965,0.25427606835068,0.449984195682713,1.2990951007643,0.0021482949048012,0.200407823953835,-0.0512516990023252,-0.0506263855514902,NA,NA,"Anti Cancer Drug Library"
"884","Ledipasvir","IR+ Compounds","1uM","AstroD",0.841328797887264,0.296486826735159,0.0546988170934798,-0.810126912108835,-1.9614769603736,-0.354836701277851,-0.624435704061182,-0.526753748869102,NA,NA,"Anti Cancer Drug Library"
"885","Ledipasvir","IR+ Compounds","3uM","AstroF",0.741516938599976,-0.625598978275743,0.350653101040983,0.164263858013565,-0.415388880902521,-0.403820046803979,-0.170316611060514,0.37105111690691,-0.544895484816869,-0.947034651546993,"Anti Cancer Drug Library"
"886","Ledipasvir","IR+ Compounds","1uM","AstroF",0.670542769789148,-1.78261098354471,0.934644250640627,-1.04913347964678,-0.557812416944099,-1.48315044350592,-0.0410700233364242,0.539546131419841,-0.61935742524997,-0.743132414341825,"Anti Cancer Drug Library"
"887","Lenalidomide","IR+ Compounds","1uM","AstroD",0.983666658864885,-0.177477091348141,-1.08892159026967,1.77852125897141,-2.07018482347342,-1.05011909643472,-0.316291214679474,-0.769295244031505,NA,NA,"Anti Cancer Drug Library"
"888","Lenalidomide","IR+ Compounds","3uM","AstroD",0.722667243373321,-1.04047586468946,0.928032327130716,1.1962286434992,-0.551475387694572,-1.09544927000735,-0.523690146626215,-1.14456770425027,NA,NA,"Anti Cancer Drug Library"
"889","Lenalidomide","IR+ Compounds","3uM","AstroF",0.738252999532998,-0.69358791438312,-0.231277170129123,0.353173344920265,-0.641352389049909,0.694121831096872,0.167819722147243,0.259030607079815,-1.51428208681725,0.436591254948357,"Anti Cancer Drug Library"
"890","Lenalidomide","IR+ Compounds","1uM","AstroF",0.434926837546333,-1.76498802071473,1.23160531112442,-0.564600523245386,-0.65001507588175,0.812636245343754,0.378873469304884,-0.663969747614792,-0.993409693938455,0.192372158873128,"Anti Cancer Drug Library"
"891","Lenvatinib","IR+ Compounds","1uM","AstroD",0.963658964511761,-0.915865168254624,0.17446011489457,0.786359317710237,1.5915685446312,-0.486810704107165,0.338895183133113,-0.140152962770102,NA,NA,"Anti Cancer Drug Library"
"892","Lenvatinib","IR+ Compounds","3uM","AstroD",0.865616482646229,-2.05837022268798,0.510693800345637,1.53358390085265,0.613601737769184,-1.30184809878646,0.274764111055324,-0.516036274575263,NA,NA,"Anti Cancer Drug Library"
"893","Lenvatinib","IR+ Compounds","3uM","AstroF",0.850562307863658,-0.548243624594447,0.143321204028519,0.484515344721786,0.877579512244875,0.415324021534392,-0.337111493030835,0.961132823223658,-1.60448462283791,-0.750120416000671,"Anti Cancer Drug Library"
"894","Lenvatinib","IR+ Compounds","1uM","AstroF",0.72513425835856,-1.64918795559456,0.343638731241985,0.168531782317252,1.61359435222613,2.6700764949821,0.227798277135939,-1.11256168483071,-1.31634600692903,-0.341772499671136,"Anti Cancer Drug Library"
"895","Letrozole","IR+ Compounds","1uM","AstroD",1.13370593280001,-1.06634172737834,0.291772167148771,-0.232167551928306,0.498786629326454,-0.338045152357796,-0.50650968353134,0.852480453495986,NA,NA,"Anti Cancer Drug Library"
"896","Letrozole","IR+ Compounds","3uM","AstroD",1.01126121396163,-0.701009586455628,0.752008221173203,0.902017394046885,-0.188219101369751,-0.330000265348656,-1.20858514342002,0.441225782014353,NA,NA,"Anti Cancer Drug Library"
"897","Letrozole","IR+ Compounds","1uM","AstroF",1.59964633786959,-0.235960998126163,0.0651414247834477,1.96442949754409,-0.15478655244109,-0.659416179201987,-0.749458108695019,1.65932633184877,0.637922338642709,-0.308989033568033,"Anti Cancer Drug Library"
"898","Letrozole","IR+ Compounds","3uM","AstroF",0.543598885354294,-1.06017949360113,-0.0336238196200802,-0.0179317618317298,0.0895537561174818,-0.253187673730842,0.539231032524544,-0.123496905654655,0.0658145962991624,0.0523343877055757,"Anti Cancer Drug Library"
"899","Limonin","IR+ Compounds","3uM","AstroD",1.16554763804972,0.145311409529251,0.306055695947185,-0.502945534942993,-0.172185195746651,0.325750410807816,-0.94347531954041,-0.493098673180542,NA,NA,"Anti Cancer Drug Library"
"900","Limonin","IR+ Compounds","1uM","AstroD",0.897750374781209,0.0199447254623014,1.21856603398583,0.107510622713102,-0.230164947242903,0.155718522736289,-0.18969580259204,-0.0938580097175487,NA,NA,"Anti Cancer Drug Library"
"901","Limonin","IR+ Compounds","1uM","AstroF",1.04915937279725,-0.296166994406117,0.558363818574338,1.1391383197358,0.216164482036996,0.818443011694372,-0.509025743885875,-0.47639759255473,-0.432986301608457,0.639826257574914,"Anti Cancer Drug Library"
"902","Limonin","IR+ Compounds","3uM","AstroF",0.981121402920786,-0.944898773728765,0.640579241246089,0.778748759695958,-0.169514403249282,0.452352341719742,0.376088911700744,0.183472450430881,-0.0241339813359253,-1.41045500564132,"Anti Cancer Drug Library"
"903","Lomustine","IR+ Compounds","1uM","AstroD",0.938073375232832,-0.99887816341348,0.312270109971681,-0.298671327662664,0.104317479592008,-0.474996827220092,0.0332185908896046,0.0264227336320787,NA,NA,"Anti Cancer Drug Library"
"904","Lomustine","IR+ Compounds","3uM","AstroD",0.884784218835742,-1.0912524960414,0.20355327822444,-0.400769773169675,-0.517274156093126,-0.595365759326447,-0.269449705609373,-0.21971387071989,NA,NA,"Anti Cancer Drug Library"
"905","Lomustine","IR+ Compounds","1uM","AstroF",1.08339575481124,-0.0527902594757549,0.804301313531597,0.736821539355267,0.279075703937296,-0.709051785633526,0.313093214187818,-0.315288842552243,0.184881382946378,-0.752653405415257,"Anti Cancer Drug Library"
"906","Lomustine","IR+ Compounds","3uM","AstroF",0.745780944661754,0.0599822470376474,0.598287194725741,0.0875895582921563,0.185322845740829,-0.406723144761414,-0.846990096685078,-0.349531328852919,-0.0927334325556388,0.207256019820944,"Anti Cancer Drug Library"
"907","Lonafarnib","IR+ Compounds","3uM","AstroD",1.3188493163797,-1.66728133404765,-1.79232633795165,-0.804772294966872,0.969516766547645,-0.679906107960774,-0.644804513898478,-0.41321246564376,NA,NA,"Anti Cancer Drug Library"
"908","Lonafarnib","IR+ Compounds","1uM","AstroD",0.82781228779548,-0.543378159748019,0.130090192837984,-0.0604745791917935,1.84991025425105,-0.353592189642186,0.878058963754395,-0.0905080930472914,NA,NA,"Anti Cancer Drug Library"
"909","Lonafarnib","IR+ Compounds","1uM","AstroF",1.16146207713999,-0.666438072434472,-0.176133205536135,1.3090230995902,0.356473520066593,-0.57721846370426,-0.730267740537634,0.520402505897028,-0.633263315640056,0.78950453394956,"Anti Cancer Drug Library"
"910","Lonafarnib","IR+ Compounds","3uM","AstroF",1.04885546775121,-1.1980432608297,-0.305549025963521,2.176250126763,0.609791107665322,0.399115427443761,-0.00432901601980072,0.284345715291714,-1.32377658230796,-0.841070775855119,"Anti Cancer Drug Library"
"911","Lonidamine","IR+ Compounds","3uM","AstroD",0.785879724111607,0.275225203077996,0.0781019376080769,0.871534527719286,-1.29135808199424,-0.652251064073715,-1.00531208714976,-0.0349677120052905,NA,NA,"Anti Cancer Drug Library"
"912","Lonidamine","IR+ Compounds","1uM","AstroD",0.672773025149636,0.738953715478089,-0.317785348580519,-0.0974967455593272,-0.941181452405818,-0.39605765712177,-0.279560233469964,-0.220279981090664,NA,NA,"Anti Cancer Drug Library"
"913","Lonidamine","IR+ Compounds","3uM","AstroF",1.06040725785131,-0.188574394660815,-0.237788944363741,-0.079991036367729,0.243723329090169,-0.732589035510743,0.191267634709268,-0.524721645798587,0.285183588836347,-0.290445947084225,"Anti Cancer Drug Library"
"914","Lonidamine","IR+ Compounds","1uM","AstroF",0.501046707795038,-0.805839748509889,0.43921592078232,-0.250402084018198,0.591204108878872,-0.847077593953826,-0.0675975954885862,-0.84812309923239,0.194019317491212,0.899089924040115,"Anti Cancer Drug Library"
"915","Lorlatinib","IR+ Compounds","3uM","AstroD",0.956464131839402,0.612192564974371,0.220573818051701,-0.49221881755991,-1.53167929859775,0.5274584519417,1.54404380201691,1.56215996721494,NA,NA,"Anti Cancer Drug Library"
"916","Lorlatinib","IR+ Compounds","1uM","AstroD",0.887173985148969,1.23328372851419,0.535010518414727,-1.39199218029712,-2.18585441670836,0.288710845584182,-0.79452321863277,-0.279826944307773,NA,NA,"Anti Cancer Drug Library"
"917","Lorlatinib","IR+ Compounds","1uM","AstroF",1.59536635510652,0.0733524877411643,0.37998557802057,2.7673935432533,-2.04039902316365,-0.566836777864047,-1.53878812392286,0.680528412067829,0.113004205701721,-0.522141159745861,"Anti Cancer Drug Library"
"918","Lorlatinib","IR+ Compounds","3uM","AstroF",0.897276273561763,-1.19371678833547,0.647328579267688,2.32062227659007,-1.29008510676214,0.805670244549938,-0.0988433598936184,0.189882616134908,-0.48131196602236,0.320612039077218,"Anti Cancer Drug Library"
"919","LY2835219","IR+ Compounds","3uM","AstroD",1.3716502499502,0.975990102287789,-0.737504264644689,-1.25478275400247,-0.866350867435721,1.62399238437307,0.231272660698668,0.995338994703146,NA,NA,"Anti Cancer Drug Library"
"920","LY2835219","IR+ Compounds","1uM","AstroD",0.891939219945408,0.818678720568897,-0.265000704608347,-1.61558285575204,-2.04152600332696,-0.1021897199453,-0.785634949034266,0.102466018611008,NA,NA,"Anti Cancer Drug Library"
"921","LY2835219","IR+ Compounds","3uM","AstroF",1.11464550694765,0.31332643701389,-1.53059105013715,1.0422895343287,-3.04046408347547,-0.275264140836732,0.579553770349252,1.81086161481331,0.775200049818826,1.76524570984871,"Anti Cancer Drug Library"
"922","LY2835219","IR+ Compounds","1uM","AstroF",0.988754070414292,1.44787425789707,-0.218988905499907,0.273229886008252,-1.84368051966027,-2.58257704074111,0.98657181627522,-0.30158833262346,0.76183165715313,0.716526314103896,"Anti Cancer Drug Library"
"923","Masitinib","IR+ Compounds","1uM","AstroD",0.897352595131146,-0.374799233913191,0.191861108114867,0.444116696385855,-0.348000217762578,-0.616715905882665,-0.261477663149314,0.920924310383569,NA,NA,"Anti Cancer Drug Library"
"924","Masitinib","IR+ Compounds","3uM","AstroD",0.896146927360119,0.38727152370734,1.45888662097582,0.388597204568724,-0.00741370784341647,0.296041434380133,-0.842441637370673,0.75801156958683,NA,NA,"Anti Cancer Drug Library"
"925","Masitinib","IR+ Compounds","1uM","AstroF",1.32761073082856,0.0688898998273446,0.882265736722513,0.56273133185557,-0.402310707863915,-0.62323207892591,-0.765745743257968,0.0161629875352646,0.271946370813661,0.187045348037864,"Anti Cancer Drug Library"
"926","Masitinib","IR+ Compounds","3uM","AstroF",0.711058383811621,-0.380428941010425,1.16128400519633,-1.13920838819878,-0.837686417195538,-1.0036705572409,0.759138793154325,-2.56566942231278,0.962172243340963,0.563925611659854,"Anti Cancer Drug Library"
"927","Mebendazole","IR+ Compounds","3uM","AstroD",0.924591933631529,0.787388307006942,1.91757836750575,-0.208861794318536,3.28768123401518,0.507602256923055,-0.767010163228585,1.1965495999764,NA,NA,"Anti Cancer Drug Library"
"928","Mebendazole","IR+ Compounds","1uM","AstroD",0.814771136131885,1.90392590569224,0.150908909076282,-1.97882590195771,3.12919659406291,0.733289990662204,0.270136567729494,-0.93337993653479,NA,NA,"Anti Cancer Drug Library"
"929","Mebendazole","IR+ Compounds","1uM","AstroF",0.945448208930771,2.28920840728796,0.130766653937989,-1.73303623064659,2.60749598233116,-1.66473041920943,-0.127873718580571,1.70023191361772,0.696556276814294,1.67774196301789,"Anti Cancer Drug Library"
"930","Mebendazole","IR+ Compounds","3uM","AstroF",0.57556978587508,1.41265183214864,1.75147125665844,-1.64188876823576,2.14874927283311,-0.789806833438906,-1.33372853334134,1.16141562515565,0.099366672600954,3.63109499353781,"Anti Cancer Drug Library"
"931","Mechlorethamine hydrochloride","IR+ Compounds","1uM","AstroD",1.00178682513471,-1.45118321684067,-1.64835991762607,0.233136112293663,1.077282629059,-1.07375438575985,0.525901679543012,-1.08513918386801,NA,NA,"Anti Cancer Drug Library"
"932","Mechlorethamine hydrochloride","IR+ Compounds","3uM","AstroD",0.861718154228399,-0.18839049348926,-0.385666891119957,0.898871241849983,-0.511907688492071,-0.472600690610118,0.0791988748280904,-0.774841758552989,NA,NA,"Anti Cancer Drug Library"
"933","Mechlorethamine hydrochloride","IR+ Compounds","3uM","AstroF",0.939865663773328,-0.439577529018812,0.151339732196481,0.135879233222889,-1.48855913257764,1.54125647125318,1.25675957392179,0.927276535363258,-0.807994368755398,-0.517312257712962,"Anti Cancer Drug Library"
"934","Mechlorethamine hydrochloride","IR+ Compounds","1uM","AstroF",0.872240836770955,0.430142039095279,-0.0396356263845084,0.296992447340054,-0.0219506878297398,2.12911407364323,1.29273183569924,0.356790521812498,-1.91525798631387,-0.839745814168345,"Anti Cancer Drug Library"
"935","Megestrol acetate","IR+ Compounds","3uM","AstroD",0.883657214105291,-0.217255519487539,-0.70375622284167,3.08804826771764,-1.1406565601996,-1.20841276339808,-0.646892780532066,-1.31677750403802,NA,NA,"Anti Cancer Drug Library"
"936","Megestrol acetate","IR+ Compounds","3uM","AstroF",1.09353785814817,0.358021140120686,-1.12852809186834,0.0673707799536791,-0.417780888527425,-0.213185795999249,-0.144346268126418,-2.2857305031956,-1.6888311020984,0.792159561410143,"Anti Cancer Drug Library"
"937","Megestrol acetate","IR+ Compounds","1uM","AstroF",0.991494905440442,0.298010648167958,-1.10078638799566,-0.536439879855928,-0.481258704626964,-0.781486652710109,-0.623626542764896,-0.596316563956704,-0.943939210846007,0.282147870598744,"Anti Cancer Drug Library"
"938","Melatonine","IR+ Compounds","3uM","AstroD",1.10360751888466,-1.19323728106954,-1.04135992544617,-0.165652439693392,-0.862723477717021,-0.45665087381982,0.693924595037248,-1.35975046554008,NA,NA,"Anti Cancer Drug Library"
"939","Melatonine","IR+ Compounds","1uM","AstroD",0.895971046954805,-0.203983837231907,0.715942120494595,1.05035238815055,0.00544607177274826,-0.418154859099594,-0.421302922381367,-0.00966696126674206,NA,NA,"Anti Cancer Drug Library"
"940","Melatonine","IR+ Compounds","3uM","AstroF",1.1809720375494,0.11503547529608,-0.559780963371795,-0.30254039768384,-0.0524684972515399,0.622179729597333,-0.572624594892383,-1.21584048754509,-0.864371126065578,0.312006915226468,"Anti Cancer Drug Library"
"941","Melatonine","IR+ Compounds","1uM","AstroF",0.489390986560644,-1.63976269512295,0.479296791644268,0.589332321996287,0.722804039590996,0.801539609843412,0.574190286686633,-0.200229666975145,-0.00509628305717614,1.28590495918237,"Anti Cancer Drug Library"
"942","Menatetrenone","IR+ Compounds","1uM","AstroD",1.42404433380534,-0.883988947251736,0.418705763772492,0.567530033768326,0.498835845357616,0.246813441896239,-0.566455384528207,0.0133841512354759,NA,NA,"Anti Cancer Drug Library"
"943","Menatetrenone","IR+ Compounds","3uM","AstroD",0.923469695917163,0.245993527562399,0.332538158296424,0.831812419429885,-1.70920253086372,-0.153375023877822,-0.935437775190106,-0.338572221723131,NA,NA,"Anti Cancer Drug Library"
"944","Menatetrenone","IR+ Compounds","1uM","AstroF",1.14763310385538,-0.711247933895153,1.56264244190373,0.339945762554527,0.0809939202234849,0.454933852336238,-0.247252880376034,0.446279520935211,0.581271434918843,-0.809003372544513,"Anti Cancer Drug Library"
"945","Menatetrenone","IR+ Compounds","3uM","AstroF",0.79157933188656,-1.60169787079722,2.44004832011046,0.550471735597724,0.348608877391478,1.91099944614275,-0.602887649540898,-0.233241554633872,0.953131300371306,-0.700742114106381,"Anti Cancer Drug Library"
"946","Mercaptopurine","IR+ Compounds","1uM","AstroD",0.845708067487444,-0.256070672155345,1.07920783008211,0.850791742873338,0.346728417813972,-0.0836880501172813,0.325184656995946,-0.288331951277062,NA,NA,"Anti Cancer Drug Library"
"947","Mercaptopurine","IR+ Compounds","3uM","AstroD",0.689029302311069,-0.246594660465833,0.626097350910092,-0.697854003413332,0.405970486873798,-0.215590071654926,0.42400412055299,-0.345249711461015,NA,NA,"Anti Cancer Drug Library"
"948","Mercaptopurine","IR+ Compounds","1uM","AstroF",0.611511911638313,-0.501762912692266,0.508873074615894,0.235387640185057,1.06905837021325,0.437783079547274,0.439596294999977,-1.26803908537451,0.862389616928258,0.653145078644875,"Anti Cancer Drug Library"
"949","Mercaptopurine","IR+ Compounds","3uM","AstroF",0.596901288216189,-1.70561608495545,1.50216056738278,-0.287326797390819,0.14395353698996,0.515527743352622,-0.667556680400358,0.0673992580424712,0.158156305173779,-0.818976510174894,"Anti Cancer Drug Library"
"950","Methotrexate","IR+ Compounds","3uM","AstroD",1.21686210249008,-0.521549266932205,-0.600061732717481,-0.560282949301891,0.930955116695374,-0.257385737554958,-0.768695148423598,-0.0574133586112584,NA,NA,"Anti Cancer Drug Library"
"951","Methotrexate","IR+ Compounds","1uM","AstroD",0.676800760649136,0.719727248676551,1.36327412604312,-1.04204837746613,0.127118760520111,-0.0146961986464741,-0.526441724412603,0.122474975049653,NA,NA,"Anti Cancer Drug Library"
"952","Methotrexate","IR+ Compounds","1uM","AstroF",1.13630370449425,0.293091970568674,-0.379928526667595,0.758446387466749,0.78476626633861,0.585477319604952,-0.344371340121435,-1.43930137915567,-0.394682665776383,-0.331643312791646,"Anti Cancer Drug Library"
"953","Methotrexate","IR+ Compounds","3uM","AstroF",0.544093250804652,-1.37785922611845,1.88097782989738,0.0528333625737637,-0.72204508992807,1.39394284350075,0.0116780625495986,0.659894223692167,-0.0548666975456997,-0.0307312459694952,"Anti Cancer Drug Library"
"954","Meticrane","IR+ Compounds","3uM","AstroD",1.17766978577685,-0.04419808911211,-0.444575602716974,0.280625157057721,0.0408071694657894,-0.230270601140152,-1.4149517444226,0.0101623114424894,NA,NA,"Anti Cancer Drug Library"
"955","Meticrane","IR+ Compounds","1uM","AstroD",0.836259170013719,0.303373060199702,-0.16557284255421,-0.401671302023617,-0.0770594379424837,-0.547717120074495,-1.34839822391767,-0.0726607914524583,NA,NA,"Anti Cancer Drug Library"
"956","Meticrane","IR+ Compounds","1uM","AstroF",0.960638863269488,-0.333813004817953,-0.517277249692367,0.0158873920884263,-0.412683249090041,-2.11986513233527,0.419339993249114,0.497618993580338,-0.0140802502135445,-0.243186249637257,"Anti Cancer Drug Library"
"957","Meticrane","IR+ Compounds","3uM","AstroF",0.486744044038089,-0.805535777304844,0.487764110170499,1.04899621165275,-0.114546079263285,-0.401571211636122,0.497801587526025,0.475008420477603,-0.562226896977969,0.528779854416524,"Anti Cancer Drug Library"
"958","Mifepristone","IR+ Compounds","1uM","AstroD",0.757064797532422,1.20560510408839,-0.95647191080599,-0.619858059075027,-1.5630682062751,-0.230200368579308,0.578973350850951,-1.57368834964211,NA,NA,"Anti Cancer Drug Library"
"959","Mifepristone","IR+ Compounds","3uM","AstroD",0.673797044330176,1.78746836865063,0.763419485057437,1.00082923784216,0.258722519995584,0.431155189552514,3.44570246584502,-1.18366090104526,NA,NA,"Anti Cancer Drug Library"
"960","Mifepristone","IR+ Compounds","1uM","AstroF",1.42045295099329,0.514458068498309,-0.790823842199318,0.121505797740259,0.0399932614493461,-0.572407053009325,-0.690112014989631,-0.265703675181933,-0.278142530013481,0.129642781791563,"Anti Cancer Drug Library"
"961","Mifepristone","IR+ Compounds","3uM","AstroF",1.33388810878779,0.950663876232777,-1.2782820857397,-0.921429847271802,-0.475165724029783,0.460771639559411,-0.463154393045648,-1.45375771714574,-0.0821903668339587,0.974941550947307,"Anti Cancer Drug Library"
"962","Miriplatin","IR+ Compounds","3uM","AstroD",1.45618767215003,-0.337654983585714,-0.999277963599974,2.09886816177884,0.35460168304647,1.96720321814101,2.22162014843736,-0.202499455861256,NA,NA,"Anti Cancer Drug Library"
"963","Miriplatin","IR+ Compounds","1uM","AstroD",1.04810057241499,-1.48632625819061,-1.21206562060074,1.54719320680318,-1.35246655872339,-1.41036790909185,0.0526882202697812,-0.0222830743810694,NA,NA,"Anti Cancer Drug Library"
"964","Miriplatin","IR+ Compounds","1uM","AstroF",1.10477558043527,0.756711956896273,-0.0541639800398427,-0.116138792426316,-0.579677100075218,-0.0291701599350257,-0.347035958053213,-1.85513992226651,0.174584650338366,-0.420897346947795,"Anti Cancer Drug Library"
"965","Miriplatin","IR+ Compounds","3uM","AstroF",0.740407999983113,-0.26418945126492,0.655655142509062,-0.490003045042112,-0.687643566440248,0.762618718166351,0.0882961787282916,0.0710699226237508,0.776139188830256,0.697316777504558,"Anti Cancer Drug Library"
"966","Mitotan","IR+ Compounds","3uM","AstroD",0.873839351810499,0.968163635784818,-0.899282640522528,-0.805776328749148,-1.04988594243985,-0.384966199267589,-1.03287160308826,-0.644118015201381,NA,NA,"Anti Cancer Drug Library"
"967","Mitotan","IR+ Compounds","1uM","AstroD",0.64135289303777,0.512812853696814,-0.308435588984108,0.122799634901792,-0.315130178302581,-0.17218817830567,0.299001738319758,-0.270590105372884,NA,NA,"Anti Cancer Drug Library"
"968","Mitotan","IR+ Compounds","1uM","AstroF",0.910245678568961,0.424884413179124,0.165889374899831,0.041194170119939,-0.824625516253099,-0.12824646187026,-0.53945261508753,-0.716322150144078,-0.761844444794905,0.826046602525576,"Anti Cancer Drug Library"
"969","Mitotan","IR+ Compounds","3uM","AstroF",0.651962867576527,-0.0373196555635204,0.471182082103732,-0.16671935358303,-0.825570450418064,-1.31593968002706,0.401266946027757,0.136831288231408,0.00677282984890911,-0.313177942369461,"Anti Cancer Drug Library"
